p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.28320205614e-07	1.89913904309e-06	GO:0061134	m	3	peptidase regulator activity	2; 462; 718; 720; 2335; 3053; 3273; 3697; 3698; 3699; 3700; 3827; 5858; 6318; 6906	FN1; SERPINC1; ITIH3; KNG1; PZP; ITIH4; ITIH1; C4A; SERPINA7; C3; HRG; ITIH2; SERPINB4; A2M; SERPIND1	233	91
1.34670923322e-07	3.66978266051e-06	GO:0048856	b	2	anatomical structure development	59; 119; 231; 246; 301; 325; 335; 338; 348; 383; 462; 633; 718; 790; 818; 1012; 1215; 1462; 1634; 1690; 1893; 2027; 2038; 2125; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 2810; 2822; 3273; 3371; 3488; 3855; 3897; 3908; 3910; 3913; 3956; 4060; 4070; 4131; 4162; 4240; 4629; 5239; 5549; 5754; 6275; 6280; 6422; 6521; 6525; 6653; 6708; 6710; 6768; 6876; 7018; 7052; 7070; 7123; 7162; 8437; 8572; 9260; 9420; 9514; 10409; 10631; 26509; 83481; 83706; 85477; 30846; 25802; 152007; 201294	ACTA2; MYH11; CDH13; ADD2; MFGE8; MYOF; S100A9; SPTB; VCAN; MAP1B; BGN; SPTA1; TPBG; ALOX15; GPLD1; KRT7; ST14; L1CAM; RASAL1; GLIPR2; LAMB2; APOA1; CAD; DCN; APOE; APOB; PTK7; SLC4A1; SERPINC1; CLEC3B; TF; LUM; EPPK1; GAL3ST1; FHL1; FASN; PGM5; C3; APCS; PRELP; FGG; LGALS1; S100A4; FGB; COCH; ANXA1; SORL1; LAMA2; PDLIM7; LAMA4; EPB42; CAMK2G; PDLIM4; CYP7B1; MCAM; TACSTD2; CMA1; ENO3; ECM1; TNC; IGFBP5; EVPL; AKR1B1; TGM2; UNC13D; THY1; TAGLN; F2; SFRP1; HRG; FN1; POSTN; ARG1; SMTN; SFN; BASP1; EHD2; FLNA; LMOD1; FERMT3; SCIN	5866	1564
1.34818397312e-07	7.09144769863e-06	GO:0002460	b	4	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	301; 325; 383; 713; 718; 720; 722; 3507; 3542; 5321; 10747; 3426; 201294; 28423	ANXA1; CFI; ARG1; IGHV3-49; C1QB; MASP2; IGLC6; C4A; C4BPA; C3; APCS; PLA2G4A; UNC13D; IGHM	386	79
1.44380108061e-07	3.89826291764e-06	GO:0060205	c	4	cytoplasmic vesicle lumen	2; 335; 338; 348; 383; 718; 1893; 2162; 2244; 2266; 2335; 2990; 3240; 3273; 3699; 3700; 3827; 5836; 6280; 7018; 7123; 83706; 201294	HP; ECM1; A2M; F13A1; ITIH3; APOA1; APOE; APOB; CLEC3B; ITIH4; S100A9; TF; FGG; PYGL; FGB; C3; FERMT3; UNC13D; HRG; FN1; ARG1; KNG1; GUSB	340	210
1.57679504782e-07	3.07475034324e-06	GO:0031983	c	3	vesicle lumen	2; 335; 338; 348; 383; 718; 1893; 2162; 2244; 2266; 2335; 2990; 3240; 3273; 3699; 3700; 3827; 5836; 6280; 7018; 7123; 83706; 201294	HP; ECM1; A2M; F13A1; ITIH3; APOA1; APOE; APOB; CLEC3B; ITIH4; S100A9; TF; FGG; PYGL; FGB; C3; FERMT3; UNC13D; HRG; FN1; ARG1; KNG1; GUSB	341	211
1.62509312691e-07	7.77089986139e-06	GO:0006022	b	4	aminoglycan metabolic process	633; 1462; 1634; 2990; 3697; 3698; 3699; 3700; 4060; 4969; 5549	DCN; PRELP; VCAN; BGN; LUM; OGN; ITIH1; ITIH3; ITIH2; ITIH4; GUSB	172	47
1.78893414524e-07	5.48606471207e-06	GO:0031589	b	3	cell-substrate adhesion	246; 335; 1012; 2244; 2266; 2316; 2335; 3273; 3897; 3913; 3956; 4070; 6422; 7070; 10516; 10580; 10631; 83706; 201294	CDH13; LAMB2; FN1; POSTN; FERMT3; UNC13D; SORBS1; ALOX15; SFRP1; THY1; FBLN5; L1CAM; TACSTD2; FLNA; HRG; FGG; LGALS1; APOA1; FGB	354	149
2.21763355743e-07	9.72062709339e-06	GO:0051604	b	4	protein maturation	2; 629; 713; 718; 720; 722; 1215; 1370; 2147; 2244; 2266; 3240; 3542; 3818; 6653; 7123; 9532; 10418; 3426	SORL1; BAG2; F2; KLKB1; CFI; CLEC3B; C4BPA; HP; CFB; C1QB; SPON1; CMA1; C4A; C3; CPN2; IGLC6; FGG; A2M; FGB	414	151
2.99324860749e-07	1.21111443657e-05	GO:0006508	b	4	proteolysis	2; 348; 462; 629; 713; 718; 720; 722; 1215; 1370; 1893; 2147; 2244; 2266; 2335; 2810; 2822; 3053; 3240; 3273; 3542; 3697; 3698; 3699; 3700; 3818; 3827; 5648; 5858; 6280; 6318; 6422; 6653; 6768; 6906; 7123; 7318; 9532; 10418; 10747; 3426; 54504; 92291; 64129	BAG2; CAPN13; HP; TINAGL1; ECM1; MASP1; IGLC6; GPLD1; SERPINA7; ITIH1; ITIH3; ITIH2; A2M; SORL1; APOE; SERPINC1; CLEC3B; C4BPA; PZP; ITIH4; S100A9; C4A; C3; FGG; FGB; SPON1; KLKB1; UBA7; CMA1; ST14; HRG; SERPINB4; SERPIND1; CPVL; F2; SFRP1; FN1; CFI; KNG1; CFB; C1QB; MASP2; SFN; CPN2	1907	640
3.14458771955e-07	6.85520122863e-06	GO:0006950	b	2	response to stress	2; 231; 246; 301; 325; 335; 338; 348; 383; 462; 629; 713; 718; 720; 722; 761; 790; 818; 1215; 1370; 1634; 1690; 1893; 2027; 2125; 2147; 2162; 2244; 2266; 2316; 2335; 2810; 3053; 3240; 3273; 3371; 3507; 3542; 3700; 3818; 3827; 3913; 3956; 4131; 4162; 4239; 5321; 5648; 5742; 5754; 6280; 6318; 6422; 6521; 7018; 7052; 7070; 7318; 8639; 9532; 10516; 10631; 10747; 26509; 83481; 83706; 116496; 3426; 30846; 201294; 28423	BAG2; PTGS1; EHD2; PTK7; MYOF; HP; IGHV3-49; TGM2; ECM1; MASP1; ALOX15; MFAP4; SLC4A1; CFI; F13A1; FBLN5; LAMB2; APOA1; SERPINB4; CAD; DCN; APOE; APOB; SERPINC1; C4BPA; A2M; EPPK1; AOC3; S100A9; C4A; C3; APCS; THY1; FGG; LGALS1; FGB; COCH; ANXA1; MAP1B; ITIH4; KLKB1; POSTN; CAMK2G; MCAM; TF; CMA1; ENO3; TNC; FLNA; EVPL; AKR1B1; UNC13D; IGHM; SERPIND1; PLA2G4A; F2; SFRP1; HRG; FN1; UBA7; CA3; ARG1; KNG1; CFB; C1QB; MASP2; SFN; CPN2; IGLC6; FERMT3; NIBAN1	4192	1314
3.646897555e-07	2.23502721585e-05	GO:1903034	b	5	regulation of response to wounding	301; 325; 348; 462; 2147; 2244; 2266; 2316; 3273; 3818; 3827; 5321; 83481	ANXA1; F2; APOE; KLKB1; SERPINC1; KNG1; EPPK1; FLNA; APCS; HRG; FGG; PLA2G4A; FGB	181	73
3.79249019491e-07	1.42489274466e-05	GO:0002684	b	4	positive regulation of immune system process	2; 301; 325; 338; 383; 629; 713; 718; 720; 722; 1370; 1690; 2147; 2244; 2266; 2822; 3273; 3507; 3542; 3956; 4239; 5321; 5648; 6280; 6708; 7070; 10747; 85477; 3426; 201294; 28423	MASP1; SPTA1; IGLC6; MFAP4; HRG; APOB; C4BPA; A2M; S100A9; C4A; C3; APCS; THY1; FGG; LGALS1; FGB; COCH; ANXA1; UNC13D; IGHV3-49; PLA2G4A; IGHM; F2; CFI; ARG1; CFB; C1QB; MASP2; GPLD1; CPN2; SCIN	1238	369
3.8542623478e-07	7.00190993185e-06	GO:0009653	b	2	anatomical structure morphogenesis	59; 301; 335; 338; 348; 383; 718; 1012; 1215; 1634; 1690; 1893; 2038; 2147; 2244; 2266; 2273; 2316; 2335; 2822; 3273; 3371; 3488; 3897; 3908; 3913; 4070; 4131; 4162; 4240; 4629; 5239; 5754; 6422; 6708; 6710; 6768; 7052; 7070; 7162; 8437; 9260; 9420; 10409; 10631; 26509; 83706; 30846; 25802; 201294	ACTA2; MYH11; CDH13; EHD2; MFGE8; SPTB; EPB42; MAP1B; ECM1; SPTA1; TPBG; ST14; GPLD1; L1CAM; RASAL1; LAMB2; APOA1; DCN; APOE; APOB; PTK7; MYOF; FHL1; C3; THY1; FGG; FGB; COCH; ANXA1; LAMA2; PDLIM7; PGM5; CYP7B1; MCAM; TACSTD2; CMA1; TNC; IGFBP5; HRG; TGM2; F2; SFRP1; FN1; POSTN; ARG1; UNC13D; BASP1; FLNA; LMOD1; FERMT3	2614	785
4.15794581052e-07	1.1475930437e-05	GO:1900046	b	3	regulation of hemostasis	348; 462; 2147; 2244; 2266; 3273; 3818; 3827; 5321	F2; APOE; KLKB1; SERPINC1; KNG1; HRG; FGG; PLA2G4A; FGB	82	32
4.15794581052e-07	1.45805299756e-05	GO:0030193	b	4	regulation of blood coagulation	348; 462; 2147; 2244; 2266; 3273; 3818; 3827; 5321	F2; APOE; KLKB1; SERPINC1; KNG1; HRG; FGG; PLA2G4A; FGB	81	32
4.34215896751e-07	5.64480665776e-06	GO:0009986	c	2	cell surface	301; 335; 633; 718; 1012; 2147; 2244; 2266; 3273; 3507; 3542; 3897; 3956; 4162; 4240; 6422; 6653; 7018; 7070; 7162; 8639; 28423	CDH13; MFGE8; AOC3; BGN; TPBG; IGLC6; L1CAM; LGALS1; SORL1; APOA1; TF; THY1; FGG; FGB; ANXA1; MCAM; C3; IGHV3-49; HRG; IGHM; F2; SFRP1	895	206
4.76315901003e-07	1.19511989706e-05	GO:0048468	b	3	cell development	59; 231; 335; 348; 718; 818; 1893; 2038; 2147; 2194; 2244; 2266; 2316; 2335; 2810; 3371; 3897; 3908; 3913; 3956; 4070; 4131; 4629; 5239; 5754; 6280; 6422; 6521; 6653; 6708; 6710; 6768; 7070; 7162; 8437; 9260; 10631; 26509; 83706; 25802; 201294	ACTA2; MYH11; PTK7; MYOF; SPTB; EPB42; LAMA2; ECM1; SPTA1; TPBG; ST14; SLC4A1; L1CAM; RASAL1; LAMB2; LGALS1; SORL1; APOE; APOA1; FASN; TACSTD2; S100A9; THY1; FGG; FGB; MAP1B; PDLIM7; PGM5; CAMK2G; C3; UNC13D; TNC; AKR1B1; F2; SFRP1; FN1; POSTN; SFN; FLNA; LMOD1; FERMT3	2114	583
5.12920900218e-07	1.68622745947e-05	GO:0043086	b	4	negative regulation of catalytic activity	2; 301; 325; 335; 348; 462; 718; 720; 1893; 2810; 3053; 3240; 3273; 3697; 3698; 3699; 3700; 3827; 5858; 6318; 6422; 6521; 6653; 6906; 7070; 8639; 9532	BAG2; AOC3; HP; ECM1; SLC4A1; SERPINA7; ITIH1; ITIH3; ITIH2; ITIH4; SORL1; APOE; SERPINC1; PZP; APOA1; C4A; C3; APCS; THY1; ANXA1; A2M; HRG; SERPINB4; SERPIND1; SFRP1; KNG1; SFN	791	297
5.32202305847e-07	1.22406530345e-05	GO:0030155	b	3	regulation of cell adhesion	246; 301; 335; 383; 1012; 2244; 2266; 2316; 2335; 3273; 3371; 3827; 3908; 3910; 3956; 3963; 4070; 6422; 6708; 7052; 7070; 10631; 83706; 201294	CDH13; TGM2; SPTA1; ALOX15; LGALS1; APOA1; TACSTD2; THY1; FGG; FGB; ANXA1; LAMA2; LAMA4; POSTN; UNC13D; TNC; HRG; LGALS7; SFRP1; FN1; FERMT3; ARG1; KNG1; FLNA	713	243
6.34303345533e-07	6.87161957661e-06	GO:0005886	c	2	plasma membrane	119; 131; 246; 286; 301; 312; 335; 338; 348; 462; 629; 633; 718; 720; 722; 1012; 1356; 1674; 2027; 2038; 2125; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 3273; 3507; 3542; 3818; 3827; 3897; 3908; 4070; 4131; 4162; 4240; 5239; 5754; 5874; 6280; 6422; 6521; 6653; 6708; 6710; 6768; 7018; 7052; 7070; 7162; 8436; 8437; 8572; 8639; 9514; 10409; 10580; 10970; 729359; 26509; 83481; 116496; 112464; 85477; 30846; 57552; 28423	CAVIN3; CAVIN2; CDH13; ADD2; MFGE8; DES; EPB42; MAP1B; BGN; SPTA1; TPBG; ALOX15; SLC4A1; L1CAM; RASAL1; PLIN4; APOA1; EHD2; SORL1; NCEH1; APOE; APOB; PTK7; SERPINC1; C4BPA; GAL3ST1; TF; MYOF; EPPK1; AOC3; FHL1; FASN; C4A; C3; S100A9; ANXA13; FGG; FGB; ANXA1; LAMA2; SPTB; KLKB1; PGM5; PDLIM4; RAB27B; MCAM; TACSTD2; ENO3; THY1; ST14; IGHV3-49; EVPL; HRG; CP; IGHM; F2; SFRP1; ADH7; FN1; KNG1; CFB; IGLC6; ANK1; BASP1; TGM2; FLNA; SCIN; SORBS1; CKAP4; NIBAN1	5778	1309
6.74601370831e-07	9.19144367758e-06	GO:0048870	b	2	cell motility	119; 301; 335; 338; 348; 1012; 1634; 1893; 2147; 2316; 2335; 2822; 3273; 3488; 3507; 3542; 3897; 3908; 3910; 3913; 4070; 4131; 4162; 5360; 5754; 6280; 6422; 6653; 7018; 7070; 7162; 9420; 10631; 83481; 83706; 152007; 127435	CDH13; ADD2; PTK7; MAP1B; ECM1; TPBG; IGLC6; GPLD1; L1CAM; GLIPR2; LAMB2; APOA1; DCN; PODN; APOE; APOB; EPPK1; S100A9; TACSTD2; THY1; ANXA1; SORL1; LAMA2; LAMA4; CYP7B1; MCAM; TF; IGFBP5; HRG; IGHM; F2; SFRP1; FN1; POSTN; PLTP; FLNA; FERMT3	1700	503
6.74601370831e-07	9.19144367758e-06	GO:0051674	b	2	localization of cell	119; 301; 335; 338; 348; 1012; 1634; 1893; 2147; 2316; 2335; 2822; 3273; 3488; 3507; 3542; 3897; 3908; 3910; 3913; 4070; 4131; 4162; 5360; 5754; 6280; 6422; 6653; 7018; 7070; 7162; 9420; 10631; 83481; 83706; 152007; 127435	CDH13; ADD2; PTK7; MAP1B; ECM1; TPBG; IGLC6; GPLD1; L1CAM; GLIPR2; LAMB2; APOA1; DCN; PODN; APOE; APOB; EPPK1; S100A9; TACSTD2; THY1; ANXA1; SORL1; LAMA2; LAMA4; CYP7B1; MCAM; TF; IGFBP5; HRG; IGHM; F2; SFRP1; FN1; POSTN; PLTP; FLNA; FERMT3	1700	503
6.7677579757e-07	3.62921021447e-05	GO:0051346	b	5	negative regulation of hydrolase activity	2; 301; 325; 335; 462; 718; 720; 1893; 2810; 3053; 3273; 3697; 3698; 3699; 3700; 3827; 5858; 6318; 6653; 6906	ANXA1; SORL1; ITIH4; SERPINC1; ITIH3; KNG1; PZP; ECM1; APOA1; SFN; ITIH1; C4A; SERPINA7; C3; APCS; HRG; ITIH2; SERPINB4; A2M; SERPIND1	447	178
7.35963926923e-07	2.27715897389e-05	GO:0050818	b	4	regulation of coagulation	348; 462; 2147; 2244; 2266; 3273; 3818; 3827; 5321	F2; APOE; KLKB1; SERPINC1; KNG1; HRG; FGG; PLA2G4A; FGB	85	34
8.42167719292e-07	1.78798685019e-05	GO:0048731	b	3	system development	59; 119; 231; 246; 301; 325; 335; 338; 348; 383; 462; 633; 718; 790; 818; 1012; 1215; 1462; 1634; 1893; 2038; 2125; 2147; 2194; 2273; 2316; 2335; 2810; 2822; 3273; 3371; 3488; 3855; 3897; 3908; 3913; 3956; 4060; 4070; 4131; 4162; 4240; 4629; 5549; 5754; 6275; 6280; 6422; 6521; 6525; 6653; 6708; 6710; 6768; 6876; 7018; 7052; 7070; 7123; 7162; 8437; 8572; 9260; 9420; 9514; 10409; 10631; 85477; 152007	ACTA2; MYH11; CDH13; ADD2; MFGE8; S100A9; SPTB; VCAN; MAP1B; BGN; SPTA1; TPBG; ALOX15; GPLD1; KRT7; ST14; L1CAM; RASAL1; LAMB2; APOA1; CAD; DCN; APOE; APOB; PTK7; SLC4A1; SERPINC1; CLEC3B; LUM; GAL3ST1; FHL1; FASN; C3; APCS; PRELP; LGALS1; S100A4; ANXA1; SORL1; LAMA2; PDLIM7; GLIPR2; EPB42; CAMK2G; PDLIM4; CYP7B1; MCAM; TACSTD2; CMA1; TF; ECM1; TNC; IGFBP5; EVPL; AKR1B1; TGM2; THY1; TAGLN; F2; SFRP1; HRG; FN1; POSTN; ARG1; SMTN; SFN; BASP1; FLNA; SCIN	4796	1291
9.63877037949e-07	4.59448054756e-05	GO:1903035	b	5	negative regulation of response to wounding	325; 348; 2147; 2244; 2266; 3273; 3818; 3827; 83481	F2; APOE; KLKB1; KNG1; EPPK1; APCS; HRG; FGG; FGB	89	35
1.0841845718e-06	3.14413525823e-05	GO:0034774	c	5	secretory granule lumen	2; 335; 383; 718; 1893; 2162; 2244; 2266; 2335; 2990; 3240; 3273; 3699; 3700; 3827; 5836; 6280; 7018; 7123; 83706; 201294	ITIH4; FN1; FERMT3; CLEC3B; ARG1; HP; KNG1; ECM1; APOA1; ITIH3; UNC13D; TF; S100A9; C3; F13A1; HRG; FGG; PYGL; A2M; FGB; GUSB	323	200
1.09720343853e-06	3.20627227036e-05	GO:0002449	b	4	lymphocyte mediated immunity	325; 383; 713; 718; 720; 722; 3507; 3542; 6318; 10747; 3426; 201294; 28423	CFI; C4BPA; IGHV3-49; C1QB; MASP2; SERPINB4; IGLC6; C4A; ARG1; C3; APCS; UNC13D; IGHM	379	80
1.27119976931e-06	1.56781304882e-05	GO:0017171	m	3	serine hydrolase activity	629; 1215; 2147; 3240; 3818; 5648; 6768; 10747; 3426; 54504	F2; KLKB1; CFI; HP; CFB; MASP1; MASP2; CMA1; ST14; CPVL	191	46
1.27119976931e-06	2.62714618991e-05	GO:0008236	m	4	serine-type peptidase activity	629; 1215; 2147; 3240; 3818; 5648; 6768; 10747; 3426; 54504	F2; KLKB1; CFI; HP; CFB; MASP1; MASP2; CMA1; ST14; CPVL	189	46
1.41030656217e-06	3.90432237738e-05	GO:0016477	b	4	cell migration	119; 301; 335; 338; 348; 1012; 1634; 1893; 2147; 2316; 2335; 2822; 3273; 3488; 3507; 3542; 3897; 3908; 3910; 3913; 4070; 4131; 4162; 5754; 6280; 6422; 6653; 7070; 7162; 9420; 10631; 83481; 83706; 152007; 127435	CDH13; ADD2; PTK7; MAP1B; ECM1; TPBG; IGLC6; GPLD1; L1CAM; GLIPR2; LAMB2; APOA1; DCN; PODN; APOE; APOB; EPPK1; S100A9; TACSTD2; THY1; ANXA1; SORL1; LAMA2; LAMA4; CYP7B1; MCAM; POSTN; IGFBP5; HRG; IGHM; F2; SFRP1; FN1; FERMT3; FLNA	1521	475
1.51753590827e-06	2.99171364774e-05	GO:0007596	b	3	blood coagulation	2; 348; 462; 2147; 2162; 2244; 2266; 2316; 2335; 3053; 3273; 3818; 3827; 5321; 6521; 83706; 30846	PLA2G4A; F2; APOE; KLKB1; FN1; SERPINC1; KNG1; FERMT3; SLC4A1; SERPIND1; FLNA; F13A1; HRG; FGG; A2M; FGB; EHD2	344	139
1.51753590827e-06	3.99111943876e-05	GO:0007599	b	4	hemostasis	2; 348; 462; 2147; 2162; 2244; 2266; 2316; 2335; 3053; 3273; 3818; 3827; 5321; 6521; 83706; 30846	PLA2G4A; F2; APOE; KLKB1; FN1; SERPINC1; KNG1; FERMT3; SLC4A1; SERPIND1; FLNA; F13A1; HRG; FGG; A2M; FGB; EHD2	348	139
1.63660645372e-06	4.09930949836e-05	GO:1900047	b	4	negative regulation of hemostasis	348; 2147; 2244; 2266; 3273; 3818; 3827	F2; APOE; KLKB1; KNG1; HRG; FGG; FGB	49	20
1.63660645372e-06	6.90068089223e-05	GO:0030195	b	5	negative regulation of blood coagulation	348; 2147; 2244; 2266; 3273; 3818; 3827	F2; APOE; KLKB1; KNG1; HRG; FGG; FGB	48	20
1.68012785097e-06	2.0348215084e-05	GO:0050817	b	2	coagulation	2; 348; 462; 2147; 2162; 2244; 2266; 2316; 2335; 3053; 3273; 3818; 3827; 5321; 6521; 83706; 30846	PLA2G4A; F2; APOE; KLKB1; FN1; SERPINC1; KNG1; FERMT3; SLC4A1; SERPIND1; FLNA; F13A1; HRG; FGG; A2M; FGB; EHD2	348	140
1.78314052042e-06	6.90068089223e-05	GO:0050778	b	5	positive regulation of immune response	2; 301; 325; 338; 629; 713; 718; 720; 722; 1370; 1690; 2147; 2244; 2266; 2822; 3273; 3426; 3507; 3542; 4239; 5321; 5648; 6280; 7070; 10747; 28423	MASP1; IGLC6; MFAP4; HRG; APOB; C4BPA; A2M; S100A9; C4A; C3; APCS; THY1; FGG; FGB; COCH; ANXA1; IGHV3-49; PLA2G4A; IGHM; F2; CFI; CFB; C1QB; MASP2; GPLD1; CPN2	932	297
1.85831515398e-06	1.96450459135e-05	GO:0004857	m	3	enzyme inhibitor activity	2; 301; 335; 462; 718; 720; 2810; 3053; 3273; 3697; 3698; 3699; 3700; 3827; 5858; 6318; 6906	ANXA1; ITIH4; SERPINC1; ITIH3; KNG1; PZP; APOA1; SFN; ITIH1; C4A; SERPINA7; C3; HRG; ITIH2; SERPINB4; A2M; SERPIND1	389	141
1.93026038943e-06	6.90068089223e-05	GO:0019724	b	5	B cell mediated immunity	325; 713; 718; 720; 722; 3426; 3507; 3542; 10747; 28423	CFI; C4BPA; C1QB; MASP2; IGLC6; C4A; IGHV3-49; C3; APCS; IGHM	244	48
2.0493237423e-06	3.17645180057e-05	GO:0004252	m	5	serine-type endopeptidase activity	629; 1215; 2147; 3240; 3426; 3818; 5648; 6768; 10747	F2; KLKB1; CFI; HP; CFB; MASP1; MASP2; CMA1; ST14	171	38
2.36479193073e-06	2.18743253593e-05	GO:0071814	m	3	protein-lipid complex binding	325; 335; 348; 1012; 5360; 6653	SORL1; CDH13; APOE; PLTP; APCS; APOA1	28	14
2.36479193073e-06	3.66542749263e-05	GO:0071813	m	4	lipoprotein particle binding	325; 335; 348; 1012; 5360; 6653	SORL1; CDH13; APOE; PLTP; APCS; APOA1	28	14
2.36925047339e-06	2.582483016e-05	GO:0006928	b	2	movement of cell or subcellular component	119; 301; 335; 338; 348; 1012; 1634; 1674; 1893; 2147; 2316; 2335; 2822; 3273; 3488; 3507; 3542; 3897; 3908; 3910; 3913; 4070; 4131; 4162; 5360; 5754; 5874; 6280; 6422; 6653; 6708; 6710; 7018; 7070; 7162; 9260; 9420; 10631; 83481; 83706; 152007; 127435	CDH13; ADD2; PTK7; DES; MAP1B; ECM1; SPTA1; TPBG; IGLC6; GPLD1; L1CAM; GLIPR2; LAMB2; APOA1; DCN; CYP7B1; APOE; APOB; PDLIM7; EPPK1; S100A9; TACSTD2; THY1; ANXA1; SORL1; LAMA2; SPTB; LAMA4; PODN; RAB27B; MCAM; TF; IGFBP5; HRG; IGHM; F2; SFRP1; FN1; POSTN; PLTP; FLNA; FERMT3	2164	642
2.38942771901e-06	7.88511147274e-05	GO:0050819	b	5	negative regulation of coagulation	348; 2147; 2244; 2266; 3273; 3818; 3827	F2; APOE; KLKB1; KNG1; HRG; FGG; FGB	51	21
2.46881194766e-06	4.5426139837e-05	GO:0050878	b	3	regulation of body fluid levels	2; 231; 348; 462; 790; 2147; 2162; 2244; 2266; 2316; 2335; 2810; 3053; 3273; 3818; 3827; 5321; 6521; 83706; 30846	PLA2G4A; F2; APOE; HRG; KLKB1; FN1; SERPINC1; KNG1; SFN; FERMT3; SLC4A1; SERPIND1; FLNA; F13A1; AKR1B1; FGG; EHD2; A2M; FGB; CAD	507	193
2.48020663286e-06	2.30304901623e-05	GO:0071944	c	2	cell periphery	119; 131; 246; 286; 301; 312; 335; 338; 348; 462; 629; 633; 718; 720; 722; 1012; 1356; 1674; 2027; 2038; 2125; 2147; 2194; 2244; 2266; 2273; 2316; 2335; 3273; 3507; 3542; 3818; 3827; 3897; 3908; 4070; 4131; 4162; 4240; 5239; 5754; 5874; 6280; 6422; 6521; 6653; 6708; 6710; 6768; 7018; 7052; 7070; 7162; 8436; 8437; 8572; 8639; 9514; 10409; 10580; 10970; 729359; 26509; 83481; 116496; 112464; 85477; 30846; 57552; 28423	CAVIN3; CAVIN2; CDH13; ADD2; MFGE8; DES; EPB42; MAP1B; BGN; SPTA1; TPBG; ALOX15; SLC4A1; L1CAM; RASAL1; PLIN4; APOA1; EHD2; SORL1; NCEH1; APOE; APOB; PTK7; SERPINC1; C4BPA; GAL3ST1; TF; MYOF; EPPK1; AOC3; FHL1; FASN; C4A; C3; S100A9; ANXA13; FGG; FGB; ANXA1; LAMA2; SPTB; KLKB1; PGM5; PDLIM4; RAB27B; MCAM; TACSTD2; ENO3; THY1; ST14; IGHV3-49; EVPL; HRG; CP; IGHM; F2; SFRP1; ADH7; FN1; KNG1; CFB; IGLC6; ANK1; BASP1; TGM2; FLNA; SCIN; SORBS1; CKAP4; NIBAN1	5888	1354
2.55466316397e-06	3.9852745358e-05	GO:0009897	c	3	external side of plasma membrane	301; 1012; 2147; 2244; 2266; 3507; 3542; 4162; 4240; 7018; 7070; 28423	ANXA1; CDH13; MFGE8; F2; MCAM; IGLC6; IGHV3-49; TF; THY1; FGG; IGHM; FGB	416	73
3.02040248981e-06	7.2215077711e-05	GO:0010810	b	4	regulation of cell-substrate adhesion	246; 335; 1012; 2244; 2266; 2316; 2335; 3273; 3956; 4070; 6422; 7070; 10631; 201294	CDH13; SFRP1; FN1; UNC13D; POSTN; ALOX15; THY1; TACSTD2; FLNA; HRG; FGG; LGALS1; APOA1; FGB	212	101
3.13210822248e-06	5.1610253721e-05	GO:0031099	b	3	regeneration	301; 335; 790; 2027; 2316; 3371; 3913; 4131; 7070; 10631; 83481	ANXA1; MAP1B; EPPK1; POSTN; ENO3; TNC; FLNA; THY1; LAMB2; APOA1; CAD	186	62
3.17889243934e-06	5.1610253721e-05	GO:0035295	b	3	tube development	231; 301; 338; 348; 383; 718; 1012; 1215; 1634; 1893; 2316; 2335; 2822; 3273; 3371; 3488; 4070; 4162; 4240; 5754; 6422; 6768; 7052; 7070; 10409	CDH13; MFGE8; TGM2; ECM1; ST14; GPLD1; HRG; DCN; APOE; APOB; PTK7; TACSTD2; THY1; ANXA1; MCAM; C3; CMA1; TNC; IGFBP5; AKR1B1; SFRP1; FN1; ARG1; BASP1; FLNA	996	287
3.60806835583e-06	0.000110561523189	GO:0031347	b	5	regulation of defense response	2; 246; 301; 325; 335; 338; 348; 383; 629; 713; 718; 720; 722; 1215; 1370; 1690; 2147; 2244; 2266; 3426; 3542; 3818; 6280; 6318; 7052	TGM2; ALOX15; APOA1; APOE; APOB; C4BPA; A2M; S100A9; C4A; C3; APCS; FGG; FGB; COCH; ANXA1; KLKB1; CMA1; SERPINB4; F2; CFI; ARG1; CFB; C1QB; CPN2; IGLC6	898	289
4.33577833957e-06	0.000124003260512	GO:0010811	b	5	positive regulation of cell-substrate adhesion	246; 335; 1012; 2244; 2266; 2316; 2335; 3273; 6422; 7070; 201294	CDH13; SFRP1; FN1; UNC13D; ALOX15; THY1; FLNA; HRG; FGG; APOA1; FGB	121	64
4.49555207589e-06	0.000102811321388	GO:0051094	b	4	positive regulation of developmental process	301; 335; 338; 348; 718; 1215; 1634; 1893; 2244; 2266; 2316; 2335; 2810; 3897; 3956; 4070; 4131; 5754; 6280; 6422; 6653; 7162; 8437; 9260; 10409; 85477; 152007; 201294; 30846	EHD2; PTK7; ECM1; TPBG; L1CAM; RASAL1; APOA1; DCN; APOE; APOB; S100A9; TACSTD2; FGG; FGB; ANXA1; SORL1; MAP1B; PDLIM7; GLIPR2; C3; CMA1; LGALS1; SFRP1; FN1; UNC13D; SFN; BASP1; FLNA; SCIN	1349	372
