p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.48979667059e-06	4.17040942324e-05	GO:1903561	c	3	extracellular vesicle	183; 563; 720; 730; 929; 1284; 1306; 1410; 1509; 2182; 2202; 2335; 3071; 3490; 3689; 3690; 3936; 3958; 4240; 4318; 4353; 5105; 5270; 5359; 5549; 5788; 6422; 7045; 7052; 7369; 7412; 7837; 10516; 10970; 11151; 83706; 116496; 30008	TGM2; NCKAP1L; MFGE8; CRYAB; PCK1; FBLN5; AGT; NIBAN1; SERPINE2; C4A; VCAM1; PRELP; C7; ITGB3; ITGB2; EFEMP1; UMOD; CTSD; FERMT3; EFEMP2; IGFBP7; LGALS3; LCP1; COL15A1; SFRP1; FN1; PLSCR1; AZGP1; MPO; ACSL4; CD14; CORO1A; PTPRC; CKAP4; MMP9; TGFBI; PXDN; COL4A2	2167	1262
2.54246259082e-06	2.33059070825e-05	GO:0043230	c	2	extracellular organelle	183; 563; 720; 730; 929; 1284; 1306; 1410; 1509; 2182; 2202; 2335; 3071; 3490; 3689; 3690; 3936; 3958; 4240; 4318; 4353; 5105; 5270; 5359; 5549; 5788; 6422; 7045; 7052; 7369; 7412; 7837; 10516; 10970; 11151; 83706; 116496; 30008	TGM2; NCKAP1L; MFGE8; CRYAB; PCK1; FBLN5; AGT; NIBAN1; SERPINE2; C4A; VCAM1; PRELP; C7; ITGB3; ITGB2; EFEMP1; UMOD; CTSD; FERMT3; EFEMP2; IGFBP7; LGALS3; LCP1; COL15A1; SFRP1; FN1; PLSCR1; AZGP1; MPO; ACSL4; CD14; CORO1A; PTPRC; CKAP4; MMP9; TGFBI; PXDN; COL4A2	2169	1263
2.55965615054e-06	8.06291687421e-05	GO:0005604	c	4	basement membrane	1284; 1306; 2200; 2335; 3371; 7045; 30008	COL15A1; FN1; EFEMP2; FBN1; COL4A2; TNC; TGFBI	95	42
2.81303959773e-06	4.50086335637e-05	GO:1901681	m	2	sulfur compound binding	2200; 2335; 4035; 4353; 5270; 5549; 5788; 6422; 10631; 30008	LRP1; FN1; MPO; EFEMP2; FBN1; POSTN; SFRP1; PTPRC; PRELP; SERPINE2	262	103
2.82782008337e-06	2.23869089933e-05	GO:0051716	b	2	cellular response to stimulus	183; 207; 240; 929; 1215; 1284; 1306; 1410; 2162; 2200; 2202; 2335; 2983; 3071; 3371; 3490; 3689; 3690; 3694; 3936; 3958; 4035; 4052; 4131; 4171; 4172; 4318; 4353; 4360; 5105; 5270; 5359; 5788; 6422; 7052; 7369; 7412; 7837; 139818; 9770; 10516; 10631; 11151; 114757; 83706; 116496; 51473; 57333; 63916; 6320	TGM2; NCKAP1L; RASSF2; CRYAB; MAP1B; AKT1; PCK1; F13A1; AGT; DOCK11; SERPINE2; MRC1; CYGB; FERMT3; NIBAN1; FBLN5; VCAM1; ITGB3; ITGB2; RCN3; LTBP1; ITGB6; EFEMP1; ALOX5; UMOD; FBN1; POSTN; CMA1; SFRP1; MCM3; IGFBP7; TNC; LGALS3; LCP1; CLEC11A; DCDC2; COL15A1; LRP1; FN1; PLSCR1; ELMO2; MPO; MCM2; CD14; CORO1A; PTPRC; GUCY1B1; MMP9; PXDN; COL4A2	7661	1983
3.21746250718e-06	9.5022392712e-05	GO:0001944	b	4	vasculature development	207; 240; 1215; 1284; 1306; 2335; 3689; 3690; 4035; 4240; 6422; 7045; 23166; 30008	COL15A1; ITGB3; ITGB2; STAB1; MFGE8; FN1; ALOX5; SFRP1; AKT1; CMA1; LRP1; EFEMP2; COL4A2; TGFBI	694	215
3.21746250718e-06	9.5022392712e-05	GO:0072358	b	4	cardiovascular system development	207; 240; 1215; 1284; 1306; 2335; 3689; 3690; 4035; 4240; 6422; 7045; 23166; 30008	COL15A1; ITGB3; ITGB2; STAB1; MFGE8; FN1; ALOX5; SFRP1; AKT1; CMA1; LRP1; EFEMP2; COL4A2; TGFBI	694	215
4.14376395738e-06	7.58627555273e-05	GO:0001525	b	3	angiogenesis	207; 240; 1215; 1284; 1306; 2335; 3689; 3690; 4240; 6422; 7045; 23166	COL15A1; ITGB3; ITGB2; STAB1; MFGE8; FN1; ALOX5; AKT1; CMA1; SFRP1; COL4A2; TGFBI	502	160
4.47564338214e-06	0.00148143795949	GO:1903037	b	5	regulation of leukocyte cell-cell adhesion	207; 240; 3071; 3689; 3958; 5105; 5788; 7412; 11151	NCKAP1L; ALOX5; CORO1A; ITGB2; AKT1; PCK1; PTPRC; VCAM1; LGALS3	318	85
4.59308500955e-06	7.68674287781e-05	GO:0033627	b	3	cell adhesion mediated by integrin	2200; 3071; 3689; 3690; 3694; 83706	ITGB3; NCKAP1L; ITGB6; FBN1; FERMT3; ITGB2	72	30
4.84458584736e-06	7.68674287781e-05	GO:0098609	b	3	cell-cell adhesion	207; 240; 2335; 3071; 3689; 3690; 3958; 5105; 5270; 5788; 7369; 7412; 11151; 83706; 63916	ITGB3; NCKAP1L; FN1; FERMT3; ALOX5; UMOD; CORO1A; PCK1; AKT1; ITGB2; PTPRC; VCAM1; LGALS3; ELMO2; SERPINE2	871	255
6.49147171229e-06	4.74376778975e-05	GO:0050900	b	2	leukocyte migration	207; 240; 2335; 3071; 3689; 3690; 3958; 4318; 7369; 7412; 11151	ITGB3; NCKAP1L; FN1; ALOX5; UMOD; CORO1A; AKT1; ITGB2; VCAM1; MMP9; LGALS3	517	139
7.00808030363e-06	0.000147169686376	GO:0070062	c	4	extracellular exosome	183; 563; 720; 730; 929; 1284; 1306; 1410; 1509; 2182; 2202; 2335; 3071; 3490; 3689; 3690; 3936; 3958; 4240; 4318; 4353; 5105; 5359; 5549; 5788; 6422; 7045; 7052; 7369; 7412; 7837; 10516; 10970; 11151; 83706; 116496; 30008	TGM2; NCKAP1L; MFGE8; CRYAB; PCK1; AGT; NIBAN1; FBLN5; C4A; VCAM1; PRELP; C7; ITGB3; ITGB2; EFEMP1; UMOD; CTSD; FERMT3; EFEMP2; IGFBP7; LGALS3; LCP1; COL15A1; SFRP1; FN1; PLSCR1; AZGP1; MPO; ACSL4; CD14; CORO1A; PTPRC; CKAP4; MMP9; TGFBI; PXDN; COL4A2	2146	1258
7.09635205962e-06	7.56944219693e-05	GO:0038023	m	2	signaling receptor activity	929; 2202; 2983; 3689; 3690; 3694; 4035; 4052; 4360; 5788	MRC1; ITGB3; ITGB2; LTBP1; ITGB6; EFEMP1; CD14; LRP1; PTPRC; GUCY1B1	1507	114
9.54828589998e-06	7.5022246357e-05	GO:0044459	c	2	plasma membrane part	207; 563; 730; 929; 1410; 2335; 3071; 3689; 3690; 3694; 3936; 3958; 4035; 4240; 4360; 5270; 5359; 5788; 7052; 7369; 7412; 8572; 9332; 11151; 23166	TGM2; NCKAP1L; STAB1; MFGE8; CRYAB; AKT1; CORO1A; SERPINE2; MRC1; C7; PDLIM4; ITGB3; ITGB2; ITGB6; UMOD; VCAM1; LGALS3; LCP1; LRP1; FN1; PLSCR1; AZGP1; CD163; CD14; PTPRC	3026	671
1.03128063747e-05	0.0002855358265	GO:0046903	b	4	secretion	183; 240; 929; 1509; 2162; 2182; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 5270; 5788; 6422; 7369; 8714; 10516; 10970; 11151; 83706; 57333	NCKAP1L; CORO1A; F13A1; AGT; FBLN5; SERPINE2; ITGB3; ITGB2; RCN3; ALOX5; UMOD; CTSD; FERMT3; SFRP1; LGALS3; LRP1; FN1; MPO; ACSL4; CD14; PTPRC; MMP9; CKAP4; ABCC3	1469	629
1.10231315142e-05	0.000287249838869	GO:0071310	b	4	cellular response to organic substance	183; 207; 240; 929; 1215; 1284; 2162; 2200; 2335; 3371; 3490; 3689; 3690; 3694; 3936; 4035; 4052; 4131; 4171; 4318; 4360; 5105; 5788; 6422; 7369; 7412; 7837; 10631; 11151	PCK1; MAP1B; AKT1; IGFBP7; CORO1A; F13A1; AGT; MRC1; VCAM1; ITGB3; ITGB2; LTBP1; ITGB6; ALOX5; UMOD; FBN1; POSTN; CMA1; SFRP1; MCM2; TNC; LCP1; LRP1; FN1; CD14; PTPRC; MMP9; PXDN; COL4A2	2602	865
1.17336046655e-05	0.0001745373694	GO:0048513	b	3	animal organ development	183; 207; 240; 871; 1215; 1410; 2200; 2202; 2335; 3071; 3371; 3694; 3936; 3958; 4035; 4171; 4318; 5105; 5270; 5788; 6422; 7045; 7052; 7369; 7412; 8572; 139818; 9770; 57333; 30008	TGM2; NCKAP1L; RASSF2; CRYAB; AKT1; PCK1; AGT; DOCK11; SERPINE2; PDLIM4; EFEMP2; RCN3; ITGB6; EFEMP1; ALOX5; UMOD; FBN1; CMA1; LRP1; MCM2; TNC; LGALS3; LCP1; SFRP1; FN1; PTPRC; MMP9; TGFBI; SERPINH1; VCAM1	3503	917
1.25336326471e-05	0.00148575738817	GO:0006897	b	5	endocytosis	720; 929; 3071; 3689; 3690; 3958; 4035; 4240; 4360; 5359; 5788; 7052; 9332; 11151; 23166; 63916	MRC1; ITGB3; NCKAP1L; STAB1; MFGE8; PLSCR1; CD163; LRP1; CORO1A; TGM2; CD14; ITGB2; PTPRC; C4A; LGALS3; ELMO2	861	311
1.36696566828e-05	0.00148575738817	GO:0071345	b	5	cellular response to cytokine stimulus	207; 240; 2162; 2335; 3689; 3936; 4171; 4318; 4360; 5105; 5788; 6422; 7369; 7412; 7837; 10631; 11151	MRC1; ITGB2; FN1; POSTN; ALOX5; SFRP1; CORO1A; UMOD; AKT1; PCK1; PTPRC; MCM2; MMP9; F13A1; LCP1; PXDN; VCAM1	1082	350
1.39048782479e-05	0.000250287808463	GO:0005509	m	5	calcium ion binding	1462; 2200; 2202; 3936; 4035; 4052; 4147; 5359; 7369; 10516; 23166; 57333; 30008	LRP1; STAB1; LTBP1; PLSCR1; EFEMP1; UMOD; VCAN; FBN1; MATN2; EFEMP2; RCN3; LCP1; FBLN5	718	211
1.63418893848e-05	0.000402192055414	GO:0050865	b	4	regulation of cell activation	207; 3071; 3689; 3958; 5105; 5270; 5359; 5788; 6422; 7412; 11151	NCKAP1L; PLSCR1; SFRP1; CORO1A; ITGB2; AKT1; PCK1; PTPRC; VCAM1; LGALS3; SERPINE2	638	153
1.73859170649e-05	0.000117975865798	GO:0016049	b	2	cell growth	183; 207; 1410; 2335; 3009; 3490; 4035; 4131; 5270; 6422; 10631	MAP1B; LRP1; FN1; POSTN; SFRP1; CRYAB; AKT1; H1-5; IGFBP7; AGT; SERPINE2	466	154
2.08958563973e-05	0.00148575738817	GO:1902105	b	5	regulation of leukocyte differentiation	2200; 3071; 3958; 5105; 5788; 6422; 9770	PCK1; RASSF2; NCKAP1L; FBN1; SFRP1; PTPRC; LGALS3	281	57
2.3076141953e-05	0.000146148899035	GO:0048869	b	2	cellular developmental process	183; 207; 240; 871; 1284; 1306; 1462; 2182; 2200; 2202; 2335; 3071; 3371; 3689; 3690; 3694; 3958; 4035; 4131; 4318; 5105; 5270; 5549; 5788; 6422; 7045; 7412; 139818; 9770; 10631; 11151; 83706; 51473; 30008	NCKAP1L; RASSF2; VCAN; MAP1B; AKT1; PCK1; AGT; DOCK11; SERPINE2; PRELP; ITGB3; ITGB2; ITGB6; EFEMP1; ALOX5; EFEMP2; FBN1; POSTN; SFRP1; COL4A2; TNC; LGALS3; DCDC2; COL15A1; LRP1; FN1; FERMT3; ACSL4; CORO1A; PTPRC; MMP9; TGFBI; SERPINH1; VCAM1	4370	1156
2.38130094308e-05	0.000190504075447	GO:0044877	m	2	protein-containing complex binding	871; 1410; 2200; 2335; 3009; 3071; 3689; 3690; 3694; 3936; 3958; 4035; 4131; 4240; 4318; 7045; 7369; 7412; 10516; 11151; 83706; 23166	NCKAP1L; STAB1; MFGE8; CRYAB; MAP1B; CORO1A; FBLN5; H1-5; ITGB3; ITGB2; ITGB6; UMOD; FBN1; FERMT3; VCAM1; LGALS3; LCP1; LRP1; FN1; MMP9; TGFBI; SERPINH1	1223	571
2.38130094308e-05	0.000555219114624	GO:0051049	b	4	regulation of transport	183; 207; 240; 720; 929; 1410; 2182; 3071; 3689; 3690; 3936; 3958; 4035; 4131; 4240; 4318; 5270; 5359; 5788; 6422; 7369; 11151	NCKAP1L; MFGE8; CRYAB; MAP1B; AKT1; CORO1A; AGT; SERPINE2; C4A; ITGB3; ITGB2; ALOX5; UMOD; LRP1; LGALS3; LCP1; SFRP1; PLSCR1; ACSL4; CD14; PTPRC; MMP9	1715	571
2.6547247783e-05	0.00148575738817	GO:0022409	b	5	positive regulation of cell-cell adhesion	207; 240; 3071; 3689; 5105; 5788; 7412; 11151	PCK1; ALOX5; CORO1A; ITGB2; AKT1; NCKAP1L; PTPRC; VCAM1	273	81
2.69321580937e-05	0.00148575738817	GO:0051272	b	5	positive regulation of cellular component movement	183; 207; 2335; 3071; 3690; 3958; 4035; 4318; 5788; 10631; 11151; 83706	ITGB3; NCKAP1L; FN1; POSTN; CORO1A; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; FERMT3	553	192
2.9056361208e-05	0.000599720034382	GO:0070848	b	4	response to growth factor	183; 207; 1284; 2200; 3371; 3690; 3694; 4052; 4131; 6422; 7412; 10631; 11151	ITGB3; SFRP1; LTBP1; ITGB6; POSTN; MAP1B; FBN1; AKT1; CORO1A; COL4A2; TNC; AGT; VCAM1	702	226
2.90599779317e-05	0.000599720034382	GO:0007162	b	4	negative regulation of cell adhesion	207; 3371; 3958; 4035; 5270; 5788; 7045; 10631	LRP1; POSTN; AKT1; PTPRC; TNC; LGALS3; TGFBI; SERPINE2	275	82
2.97829362447e-05	0.000599720034382	GO:0001558	b	4	regulation of cell growth	183; 207; 1410; 2335; 3009; 3490; 4035; 4131; 5270; 6422	MAP1B; LRP1; FN1; SFRP1; CRYAB; AKT1; H1-5; IGFBP7; AGT; SERPINE2	404	134
3.40252863334e-05	0.000202025137605	GO:0006955	b	2	immune response	240; 563; 720; 730; 929; 1509; 3071; 3689; 3694; 3936; 3958; 4035; 4318; 4353; 4360; 5105; 5359; 5788; 7369; 7412; 7837; 139818; 10970; 11151; 63916	NCKAP1L; PCK1; DOCK11; MRC1; ELMO2; C4A; C7; ITGB2; ITGB6; ALOX5; UMOD; CTSD; VCAM1; LGALS3; LCP1; LRP1; PLSCR1; AZGP1; MPO; CD14; CORO1A; PTPRC; CKAP4; MMP9; PXDN	2409	721
3.6633567764e-05	0.0016446354691	GO:0008284	b	5	positive regulation of cell proliferation	183; 207; 2335; 3071; 3371; 3690; 4318; 5788; 6422; 7052; 7412; 11151; 6320	ITGB3; NCKAP1L; FN1; CORO1A; TGM2; CLEC11A; AKT1; SFRP1; PTPRC; VCAM1; TNC; MMP9; AGT	901	231
4.0675803227e-05	0.00022730595921	GO:0050789	b	2	regulation of biological process	183; 207; 240; 563; 720; 730; 871; 929; 1215; 1284; 1306; 1410; 1509; 2162; 2182; 2200; 2202; 2335; 2983; 3009; 3071; 3371; 3490; 3689; 3690; 3694; 3936; 3958; 4035; 4052; 4131; 4171; 4240; 4318; 4353; 5105; 5270; 5359; 5788; 6422; 7045; 7052; 7369; 7412; 7837; 139818; 9563; 9770; 10516; 10631; 11151; 79709; 114757; 83706; 116496; 51473; 23166; 57333; 30008; 63916; 6320	TGM2; NCKAP1L; STAB1; MFGE8; RASSF2; CRYAB; MAP1B; H6PD; AKT1; PCK1; F13A1; FBLN5; AGT; DOCK11; SERPINE2; CYGB; FERMT3; NIBAN1; H1-5; C4A; VCAM1; C7; ITGB3; ITGB2; RCN3; ELMO2; LTBP1; ITGB6; EFEMP1; ALOX5; UMOD; CTSD; FBN1; COLGALT1; POSTN; CMA1; SFRP1; EFEMP2; COL4A2; TNC; LGALS3; LCP1; CLEC11A; DCDC2; COL15A1; LRP1; FN1; PLSCR1; AZGP1; MPO; MCM2; ACSL4; CD14; CORO1A; PTPRC; GUCY1B1; MMP9; TGFBI; SERPINH1; PXDN; IGFBP7	11854	2937
4.35428119773e-05	0.000824111722496	GO:0002694	b	4	regulation of leukocyte activation	207; 3071; 3689; 3958; 5105; 5359; 5788; 6422; 7412; 11151	NCKAP1L; PLSCR1; SFRP1; CORO1A; ITGB2; AKT1; PCK1; PTPRC; VCAM1; LGALS3	601	140
4.35574306126e-05	0.000229886439345	GO:0048646	b	2	anatomical structure formation involved in morphogenesis	207; 240; 1215; 1284; 1306; 2335; 3689; 3690; 3694; 4240; 4318; 6422; 7045; 7052; 23166	COL15A1; ITGB3; ITGB2; STAB1; MFGE8; FN1; ITGB6; ALOX5; TGM2; AKT1; CMA1; SFRP1; COL4A2; MMP9; TGFBI	1063	306
4.46471362074e-05	0.000824111722496	GO:0040017	b	4	positive regulation of locomotion	183; 207; 2335; 3071; 3690; 3958; 4035; 4318; 5788; 10631; 11151; 83706	ITGB3; NCKAP1L; FN1; POSTN; CORO1A; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; FERMT3	565	202
4.47181849605e-05	0.0016446354691	GO:1903053	b	5	regulation of extracellular matrix organization	183; 4035; 79709; 30008	AGT; COLGALT1; EFEMP2; LRP1	45	14
4.47181849605e-05	0.0016446354691	GO:0150076	b	5	neuroinflammatory response	3689; 4035; 4318; 5788	MMP9; ITGB2; PTPRC; LRP1	65	14
4.76125522035e-05	0.000238062761017	GO:0006928	b	2	movement of cell or subcellular component	183; 207; 240; 2335; 3071; 3689; 3690; 3694; 3936; 3958; 4035; 4131; 4318; 5270; 5788; 6422; 7369; 7412; 10631; 11151; 83706; 51473; 63916	NCKAP1L; MAP1B; AKT1; CORO1A; AGT; SERPINE2; ITGB3; ITGB2; ITGB6; ALOX5; UMOD; POSTN; LRP1; VCAM1; LGALS3; LCP1; DCDC2; SFRP1; FN1; FERMT3; PTPRC; MMP9; ELMO2	2164	642
4.96118832296e-05	0.000694566365214	GO:0030154	b	3	cell differentiation	183; 207; 240; 871; 1284; 1306; 1462; 2182; 2200; 2202; 2335; 3071; 3371; 3689; 3690; 3694; 3958; 4035; 4131; 4318; 5105; 5270; 5788; 6422; 7045; 7412; 139818; 9770; 10631; 83706; 51473; 30008	NCKAP1L; RASSF2; VCAN; MAP1B; AKT1; PCK1; AGT; DOCK11; SERPINE2; ITGB3; ITGB2; ITGB6; EFEMP1; ALOX5; EFEMP2; FBN1; POSTN; SFRP1; COL4A2; TNC; LGALS3; DCDC2; COL15A1; LRP1; FN1; FERMT3; ACSL4; PTPRC; MMP9; TGFBI; SERPINH1; VCAM1	4189	1089
5.18868130996e-05	0.000695283295535	GO:0031226	c	3	intrinsic component of plasma membrane	730; 929; 3071; 3689; 3690; 3694; 4035; 4360; 5359; 5788; 7052; 7412; 9332; 23166	MRC1; ITGB3; NCKAP1L; STAB1; ITGB6; CD163; LRP1; TGM2; PLSCR1; CD14; ITGB2; PTPRC; VCAM1; C7	1740	274
5.29710161797e-05	0.000247791145597	GO:0007568	b	2	aging	207; 1284; 1410; 3689; 4035; 4353; 5105; 5549; 7412	ITGB2; MPO; CRYAB; PCK1; AKT1; LRP1; COL4A2; PRELP; VCAM1	293	115
5.53604825103e-05	0.000979800949775	GO:2000026	b	4	regulation of multicellular organismal development	183; 207; 240; 1215; 1284; 2200; 2202; 2335; 3071; 3689; 3958; 4035; 4131; 4318; 5105; 5270; 5788; 6422; 9770; 23166; 30008	EFEMP2; MAP1B; NCKAP1L; RASSF2; FN1; EFEMP1; SFRP1; ALOX5; LRP1; FBN1; PCK1; AKT1; CMA1; ITGB2; PTPRC; COL4A2; MMP9; LGALS3; STAB1; AGT; SERPINE2	2053	558
5.63161283825e-05	0.000247791145597	GO:0002252	b	2	immune effector process	240; 563; 720; 730; 929; 1509; 3071; 3689; 3936; 3958; 4035; 4318; 4353; 5105; 5359; 5788; 139818; 10970; 11151; 63916	ELMO2; NCKAP1L; CORO1A; PLSCR1; AZGP1; MPO; ALOX5; LRP1; CTSD; PCK1; CD14; ITGB2; PTPRC; C4A; MMP9; LGALS3; LCP1; C7; DOCK11; CKAP4	1324	515
5.73832126646e-05	0.000247791145597	GO:0045321	b	2	leukocyte activation	207; 240; 929; 1509; 3071; 3689; 3694; 3936; 3958; 4318; 4353; 5105; 5359; 5788; 6422; 7412; 139818; 10970; 11151	NCKAP1L; SFRP1; ITGB6; CORO1A; MPO; ALOX5; PLSCR1; CTSD; PCK1; AKT1; CD14; ITGB2; PTPRC; VCAM1; MMP9; LGALS3; LCP1; DOCK11; CKAP4	1321	473
5.85018013978e-05	0.00128703963075	GO:0099503	c	5	secretory vesicle	240; 929; 1215; 1509; 2162; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 5270; 5788; 10970; 83706; 26002	MOXD1; ITGB3; NCKAP1L; FN1; MPO; ALOX5; LRP1; CTSD; CD14; FERMT3; CMA1; ITGB2; PTPRC; CKAP4; MMP9; LGALS3; F13A1; SERPINE2	1015	432
5.8859248468e-05	0.000979800949775	GO:0051051	b	4	negative regulation of transport	207; 1410; 3690; 3958; 4131; 4318; 5270; 5359; 6422; 11151	ITGB3; SFRP1; PLSCR1; CRYAB; MAP1B; AKT1; CORO1A; MMP9; LGALS3; SERPINE2	420	145
5.97169879095e-05	0.000979800949775	GO:0002285	b	4	lymphocyte activation involved in immune response	3936; 3958; 5105; 5788; 139818; 11151	PCK1; CORO1A; PTPRC; LGALS3; LCP1; DOCK11	189	46
6.6207195676e-05	0.000739313685049	GO:0001527	c	3	microfibril	2200; 4052; 30008	EFEMP2; LTBP1; FBN1	12	6
6.70126762724e-05	0.00106023627102	GO:0098657	b	4	import into cell	720; 929; 3071; 3689; 3690; 3958; 4035; 4240; 4360; 5359; 5788; 7052; 9332; 11151; 23166; 63916	MRC1; ITGB3; NCKAP1L; STAB1; MFGE8; PLSCR1; CD163; LRP1; CORO1A; TGM2; CD14; ITGB2; PTPRC; C4A; LGALS3; ELMO2	1021	356
6.71226847982e-05	0.00222176086682	GO:0051346	b	5	negative regulation of hydrolase activity	183; 207; 720; 871; 1410; 3071; 3958; 4035; 4171; 4318; 5270	NCKAP1L; CRYAB; AKT1; LRP1; C4A; MMP9; LGALS3; SERPINH1; AGT; SERPINE2; MCM2	447	178
6.76333753876e-05	0.000279355246166	GO:0007165	b	2	signal transduction	183; 207; 240; 929; 1284; 1306; 1410; 2162; 2200; 2202; 2335; 2983; 3071; 3490; 3689; 3690; 3694; 3936; 3958; 4035; 4052; 4318; 5270; 5359; 5788; 6422; 7052; 7369; 7412; 7837; 139818; 9770; 10631; 11151; 83706; 51473; 57333; 63916; 6320	TGM2; NCKAP1L; RASSF2; CRYAB; AKT1; CORO1A; F13A1; AGT; DOCK11; SERPINE2; FERMT3; VCAM1; ITGB3; ITGB2; RCN3; LTBP1; ITGB6; EFEMP1; ALOX5; UMOD; FBN1; POSTN; SFRP1; IGFBP7; LGALS3; LCP1; CLEC11A; DCDC2; COL15A1; LRP1; FN1; PLSCR1; ELMO2; CD14; PTPRC; GUCY1B1; MMP9; PXDN; COL4A2	6210	1496
7.8147342305e-05	0.00115454864381	GO:0051128	b	4	regulation of cellular component organization	183; 207; 720; 929; 1410; 2335; 3009; 3071; 3490; 3689; 3690; 3936; 3958; 4035; 4131; 4171; 4240; 4318; 5270; 5359; 5788; 6422; 139818; 10631; 11151; 79709; 51473; 30008	NCKAP1L; MFGE8; CRYAB; MAP1B; AKT1; CORO1A; AGT; DOCK11; SERPINE2; H1-5; C4A; ITGB3; ITGB2; EFEMP2; COLGALT1; POSTN; LRP1; MCM2; LGALS3; LCP1; DCDC2; SFRP1; FN1; PLSCR1; CD14; PTPRC; MMP9; IGFBP7	2562	905
7.81861384068e-05	0.00115454864381	GO:0046649	b	4	lymphocyte activation	207; 3071; 3689; 3936; 3958; 5105; 5788; 6422; 7412; 139818; 11151	NCKAP1L; SFRP1; CORO1A; ITGB2; AKT1; PCK1; PTPRC; VCAM1; LGALS3; LCP1; DOCK11	762	181
7.94419207109e-05	0.0010503987294	GO:0002260	b	3	lymphocyte homeostasis	207; 3071; 139818; 11151	AKT1; NCKAP1L; CORO1A; DOCK11	56	16
8.5643568772e-05	0.00122387422471	GO:0045595	b	4	regulation of cell differentiation	183; 207; 240; 2200; 2202; 2335; 3071; 3690; 3958; 4035; 4131; 4318; 5105; 5270; 5788; 6422; 9770; 10631; 30008	EFEMP2; ITGB3; NCKAP1L; RASSF2; FN1; POSTN; EFEMP1; ALOX5; SFRP1; MAP1B; FBN1; PCK1; AKT1; LRP1; PTPRC; MMP9; LGALS3; AGT; SERPINE2	1844	487
9.08660535777e-05	0.000359678128745	GO:0032940	b	2	secretion by cell	183; 240; 929; 1509; 2162; 2182; 2335; 3071; 3689; 3690; 3958; 4035; 4318; 4353; 5270; 5788; 6422; 10970; 11151; 83706; 57333	ITGB3; NCKAP1L; RCN3; CORO1A; FN1; MPO; ALOX5; LRP1; CTSD; ACSL4; FERMT3; CD14; ITGB2; PTPRC; CKAP4; MMP9; LGALS3; F13A1; SFRP1; AGT; SERPINE2	1334	577
9.14438125252e-05	0.00114545407268	GO:0050794	b	3	regulation of cellular process	183; 207; 240; 563; 720; 871; 929; 1284; 1306; 1410; 1509; 2162; 2182; 2200; 2202; 2335; 2983; 3009; 3071; 3371; 3490; 3689; 3690; 3694; 3936; 3958; 4035; 4052; 4131; 4171; 4240; 4318; 4353; 5105; 5270; 5359; 5788; 6422; 7045; 7052; 7369; 7412; 7837; 139818; 9563; 9770; 10516; 10631; 11151; 79709; 83706; 116496; 51473; 57333; 30008; 63916; 6320	TGM2; NCKAP1L; MFGE8; RASSF2; CRYAB; MAP1B; H6PD; AKT1; PCK1; F13A1; FBLN5; AGT; DOCK11; SERPINE2; FERMT3; NIBAN1; H1-5; C4A; VCAM1; ITGB3; ITGB2; RCN3; ELMO2; LTBP1; ITGB6; EFEMP1; ALOX5; UMOD; CTSD; FBN1; COLGALT1; POSTN; SFRP1; EFEMP2; IGFBP7; TNC; LGALS3; LCP1; CLEC11A; DCDC2; COL15A1; LRP1; FN1; PLSCR1; AZGP1; MPO; MCM2; ACSL4; CD14; CORO1A; PTPRC; GUCY1B1; MMP9; TGFBI; SERPINH1; PXDN; COL4A2	11109	2691
9.65330565598e-05	0.000366825614927	GO:0048771	b	2	tissue remodeling	183; 3690; 6422; 7052; 7369; 9770	ITGB3; SFRP1; RASSF2; TGM2; UMOD; AGT	165	50
9.65330565598e-05	0.000617811561983	GO:0030545	m	2	receptor regulator activity	183; 2200; 2202; 3958; 7837; 6320	EFEMP1; CLEC11A; FBN1; LGALS3; AGT; PXDN	548	50
9.82929911389e-05	0.00295772546063	GO:0071363	b	5	cellular response to growth factor stimulus	183; 207; 1284; 2200; 3690; 3694; 4052; 4131; 6422; 7412; 10631; 11151	ITGB3; SFRP1; LTBP1; ITGB6; POSTN; MAP1B; FBN1; AKT1; CORO1A; COL4A2; AGT; VCAM1	673	219
0.000116918913522	0.00139133507092	GO:0050793	b	3	regulation of developmental process	183; 207; 240; 1215; 1284; 2200; 2202; 2335; 3071; 3689; 3690; 3958; 4035; 4131; 4318; 5105; 5270; 5788; 6422; 9770; 10631; 11151; 23166; 30008	NCKAP1L; STAB1; RASSF2; MAP1B; AKT1; CORO1A; AGT; SERPINE2; ITGB3; ITGB2; EFEMP1; ALOX5; EFEMP2; FBN1; POSTN; CMA1; LRP1; COL4A2; LGALS3; SFRP1; FN1; PCK1; PTPRC; MMP9	2592	727
0.000123325300257	0.000450611674016	GO:0032963	b	2	collagen metabolic process	871; 1306; 1509; 4318; 57333	COL15A1; SERPINH1; CTSD; RCN3; MMP9	102	33
