p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.50582768591e-07	4.33000472084e-06	GO:0030199	b	4	collagen fibril organization	871; 1805; 2331; 4060; 6423; 7837; 11117; 79709; 30008	SFRP2; DPT; EMILIN1; EFEMP2; COLGALT1; FMOD; SERPINH1; LUM; PXDN	53	19
3.58911944234e-07	3.3907733679e-06	GO:0048519	b	3	negative regulation of biological process	2; 12; 183; 199; 240; 259; 301; 302; 350; 383; 563; 710; 718; 720; 727; 817; 822; 871; 929; 960; 961; 983; 1012; 1075; 1284; 1293; 1401; 1410; 1474; 1475; 1490; 1634; 1805; 1956; 1992; 2200; 2202; 2243; 2244; 2266; 2273; 2316; 2335; 2633; 2775; 2810; 3009; 3059; 3071; 3240; 3371; 3428; 3430; 3490; 3635; 3684; 3689; 3690; 3699; 3700; 3818; 3827; 3910; 3956; 3958; 4035; 4052; 4057; 4067; 4131; 4171; 4318; 4332; 4353; 4925; 4969; 5104; 5176; 5265; 5270; 5696; 5698; 5720; 5788; 5858; 5921; 6318; 6422; 6423; 6424; 6653; 6678; 6696; 6772; 6906; 7040; 7045; 7318; 7345; 7431; 7837; 5740; 8639; 8876; 9404; 9532; 9770; 10409; 10514; 10631; 10892; 10999; 11117; 11151; 11240; 11326; 374403; 79888; 23404; 80781; 116496; 51571; 51776; 151636; 54829; 23166; 25802; 127435; 30008; 30851; 64780; 64855; 64926	DTX3L; AOC3; CCN2; RASAL3; AGT; DCN; PZP; MICAL1; CTSC; H1-5; LYN; FGG; FGA; FGB; CAMK2D; ALOX5; IFI35; HCLS1; SFRP1; SERPINB1; SERPINB4; NUCB2; INPP5D; EMILIN1; FN1; VIM; SFN; PXDN; CRP; GNAO1; HP; RASSF2; ARG1; ITGB2; EXOSC2; SERPINE2; KLKB1; NCKAP1L; APOH; ITIH4; C4A; MAP1B; EFEMP2; EFEMP1; GBP1; VNN1; UBA7; COL4A2; FBN1; AZGP1; MPO; CD14; ITGAM; MYBBP1A; FLNA; AIF1; IGFBP7; BAG2; CYRIB; SERPING1; ITIH3; A2M; NIBAN2; SORL1; PODN; CAPG; STAT1; ASPN; SPARC; IFI16; FHL1; C3; CST6; VSIG4; C5; LAMA4; EGFR; CSTA; SERPINH1; SERPINF1; LTF; LGALS3; SLC27A4; LGALS1; UCHL1; SFRP2; LRP1; SFRP4; KNG1; MAP3K20; CDK1; BASP1; SPP1; PSMB9; PSMB8; LMOD1; TGFB1; CDH13; DPT; STAB1; LPXN; CRYAB; CORO1A; SERPINA1; SERPINA3; NIBAN1; SERPINA5; SERPINA7; AMBP; LPCAT1; MNDA; MALT1; ANXA1; ITGB3; ANXA2; LTBP1; COL18A1; CD44; CD47; PTGIS; PSME1; PADI2; MCM2; TNC; RASA1; TAX1BP3; POSTN; OGN; PTPRC; MMP9; TGFBI; COL6A3; TBC1D10C	5444	1620
3.74235520165e-07	1.81573530154e-06	GO:0051716	b	2	cellular response to stimulus	2; 29; 131; 183; 199; 240; 259; 301; 302; 338; 383; 718; 727; 817; 929; 960; 961; 983; 1004; 1012; 1075; 1116; 1282; 1284; 1291; 1306; 1373; 1381; 1410; 1490; 1536; 1577; 1634; 1890; 1956; 2162; 2194; 2200; 2202; 2242; 2243; 2244; 2266; 2316; 2331; 2335; 2633; 2775; 2810; 2983; 3059; 3071; 3240; 3263; 3371; 3428; 3430; 3490; 3635; 3679; 3684; 3689; 3690; 3691; 3693; 3694; 3827; 3913; 3934; 3936; 3956; 3958; 4035; 4052; 4057; 4067; 4131; 4171; 4172; 4176; 4316; 4318; 4332; 4353; 4360; 4925; 4969; 5176; 5214; 5270; 5284; 5696; 5698; 5720; 5754; 5788; 5880; 5921; 5965; 6278; 6279; 6280; 6422; 6423; 6424; 6624; 6653; 6696; 6772; 7018; 7040; 7052; 7318; 7345; 7412; 7431; 7837; 5740; 8639; 139818; 8876; 9188; 9404; 9532; 9770; 9844; 10486; 10514; 10516; 10580; 10631; 10892; 10999; 11117; 11151; 11240; 374403; 51752; 114757; 83706; 116496; 51473; 51571; 51776; 151636; 54829; 23180; 23526; 57016; 57333; 152007; 30851; 64780; 64855; 64926	DTX3L; TGM2; CCN2; AOC3; CHI3L1; RASAL3; AGT; FBLN5; DCN; MRC1; MICAL1; CTSC; FMOD; LYN; FGG; FGA; FGB; CDH6; CAMK2D; ALOX5; IFI35; HCLS1; SFRP1; CYP3A5; NUCB2; COL15A1; INPP5D; EMILIN1; FN1; VIM; SFN; GUCY1B1; CPS1; PXDN; ERAP1; GNAO1; HP; RASSF2; ITGA7; ITGB2; RAC2; LAMB2; SERPINE2; CYGB; APOB; CAP2; DOCK11; MAP1B; VNN1; RCN3; EFEMP1; GBP1; PSMB8; UBA7; RECQL; IGFBP7; COL4A1; PSME1; DCDC2; CYBB; MPO; PIGR; ELMO1; CD14; ITGAM; MYBBP1A; FLNA; AIF1; COL4A2; BAG2; CYRIB; A2M; NIBAN2; SORL1; AKR1B10; LPXN; STAT1; ASPN; IFI16; FASN; S100A8; C3; S100A9; S100A7; C5; EGFR; TAX1BP3; ANXA2; FERMT3; TF; SERPINF1; LTF; LGALS3; SLC27A4; LGALS1; UCHL1; FSCN1; SFRP2; LRP1; ADH7; SFRP4; KNG1; MAP3K20; CDK1; SPP1; PSMB9; ARG1; TGFB1; CDH13; NCKAP1L; PTK7; LCN2; CRYAB; CORO1A; SORBS1; F13A1; ARHGAP45; NIBAN1; CRABP1; AMBP; PFKP; RFTN1; VCAM1; MNDA; GLIPR2; MALT1; ANXA1; ITGB3; HPX; ITGB5; ITGB4; LTBP1; ITGB6; CD44; CD47; PTGIS; FBN1; MCM7; ABR; PADI2; MCM3; MCM2; TNC; LCP1; RASA1; DDX21; POSTN; TYMP; OGN; PTPRC; MMP9; COL6A1; MMP7; TBC1D10C; FES	7661	1983
3.80509816961e-07	1.1103968295e-05	GO:0045597	b	5	positive regulation of cell differentiation	183; 301; 338; 1490; 2242; 2243; 2244; 2266; 2316; 2335; 2810; 3059; 3071; 3635; 3956; 3958; 4035; 4057; 4067; 4131; 5176; 5270; 5754; 5788; 6280; 6422; 6423; 6424; 6772; 7040; 8876; 9260; 10892; 152007; 201294; 30008; 64855	TGFB1; EFEMP2; NCKAP1L; CCN2; AGT; SERPINE2; APOB; PTK7; STAT1; S100A9; NIBAN2; HCLS1; LYN; FGG; FGA; FGB; ANXA1; MAP1B; PDLIM7; GLIPR2; VNN1; UNC13D; SFRP1; SERPINF1; FES; LGALS3; LGALS1; SFRP2; LRP1; INPP5D; SFRP4; FN1; SFN; PTPRC; MALT1; FLNA; LTF	969	268
3.92094833091e-07	3.60928320717e-06	GO:0097435	b	3	supramolecular fiber organization	199; 822; 871; 961; 1410; 1490; 1674; 1805; 2242; 2316; 2331; 3059; 3071; 3693; 3849; 3936; 4060; 4131; 4629; 5239; 5880; 5921; 6422; 6423; 6624; 7018; 7431; 7837; 9844; 10516; 10580; 11117; 11151; 51019; 171024; 79709; 51571; 25802; 29109; 30008; 64780	MYH11; DPT; CCN2; WASHC3; CYRIB; DES; CRYAB; KRT2; NCKAP1L; SORBS1; RAC2; LUM; FBLN5; MICAL1; FMOD; HCLS1; MAP1B; ITGB5; PGM5; CD47; EFEMP2; COLGALT1; TF; FES; LCP1; CAPG; RASA1; FSCN1; SFRP2; FHOD1; SFRP1; EMILIN1; VIM; CORO1A; SYNPO2; FLNA; SERPINH1; LMOD1; AIF1; PXDN; ELMO1	709	314
3.93212258148e-07	4.77278327131e-06	GO:0009966	b	4	regulation of signal transduction	2; 29; 131; 183; 259; 383; 718; 727; 817; 929; 960; 961; 983; 1012; 1075; 1116; 1490; 1634; 1956; 2200; 2243; 2244; 2266; 2316; 2335; 2633; 2810; 3059; 3263; 3430; 3490; 3635; 3690; 3956; 3958; 4035; 4052; 4057; 4067; 4318; 5270; 5696; 5698; 5720; 5754; 5788; 5880; 5921; 6278; 6279; 6280; 6422; 6423; 6424; 6653; 6772; 7018; 7040; 7052; 7345; 7837; 5740; 8876; 9188; 9404; 9770; 10580; 10631; 10892; 10999; 11117; 11240; 374403; 51473; 51571; 51776; 54829; 23526; 57333; 152007; 30851; 64855; 64926	TGFB1; CDH13; CCN2; CYRIB; RASSF2; EGFR; TGM2; VNN1; SORBS1; IFI35; CHI3L1; SLC27A4; GBP1; RCN3; RASAL3; AGT; A2M; SERPINE2; DCN; S100A7; PTK7; STAT1; ARHGAP45; ASPN; AMBP; TF; PSMB8; S100A9; S100A8; MALT1; C3; LYN; FGG; GLIPR2; FGA; FGB; SORL1; ITGB3; HPX; RAC2; LTBP1; CAMK2D; CD44; CD47; CTSC; TAX1BP3; PTGIS; FBN1; HCLS1; ABR; SFRP1; IGFBP7; LGALS3; INPP5D; LGALS1; PSME1; UCHL1; RASA1; DCDC2; SFRP2; DDX21; LRP1; ADH7; SFRP4; FN1; POSTN; EMILIN1; ARG1; NIBAN2; MAP3K20; SFN; CDK1; CD14; PADI2; PTPRC; C5; PSMB9; MMP9; LPXN; FLNA; TBC1D10C; PXDN; LTF	3083	863
4.02935826942e-07	3.6163490468e-06	GO:0033627	b	3	cell adhesion mediated by integrin	2200; 3071; 3689; 3690; 3691; 3693; 3694; 4067; 6423; 9404; 83706	SFRP2; ITGB3; NCKAP1L; ITGB5; ITGB4; LPXN; ITGB6; FBN1; FERMT3; ITGB2; LYN	72	30
4.02935826942e-07	4.80791224012e-06	GO:0022617	b	4	extracellular matrix disassembly	2; 822; 960; 3818; 3915; 3936; 4035; 4316; 4318; 6624; 7040	TGFB1; LAMC1; KLKB1; CD44; LRP1; MMP9; MMP7; LCP1; CAPG; A2M; FSCN1	81	30
4.16986884183e-07	1.11412892166e-05	GO:0071345	b	5	cellular response to cytokine stimulus	199; 240; 301; 302; 338; 383; 817; 960; 961; 1116; 2162; 2194; 2244; 2335; 2633; 3059; 3263; 3428; 3430; 3635; 3684; 3689; 3934; 3936; 4171; 4318; 4332; 4360; 5214; 5696; 5698; 5720; 5788; 6422; 6624; 6772; 7040; 7412; 7431; 7837; 5740; 10631; 11151; 11240	TGFB1; LCN2; HPX; ITGB2; CHI3L1; GBP1; F13A1; MRC1; APOB; STAT1; PFKP; IFI16; PSMB8; FASN; HCLS1; ALOX5; FGB; ANXA1; ANXA2; CAMK2D; CD44; CD47; IFI35; PTGIS; PSME1; MNDA; PADI2; MCM2; LCP1; FSCN1; SFRP1; INPP5D; FN1; POSTN; ARG1; VIM; CORO1A; PTPRC; ITGAM; PSMB9; MMP9; AIF1; PXDN; VCAM1	1082	350
4.33208856734e-07	1.11412892166e-05	GO:0051249	b	5	regulation of lymphocyte activation	199; 301; 383; 961; 3071; 3635; 3956; 3958; 4067; 4332; 5788; 5880; 6422; 7040; 7412; 8876; 10892; 11151; 11326; 374403; 51571; 64926	TGFB1; NCKAP1L; VSIG4; CORO1A; RASAL3; MNDA; LYN; CYRIB; MALT1; ANXA1; RAC2; CD47; VNN1; VCAM1; LGALS3; LGALS1; SFRP1; INPP5D; ARG1; PTPRC; TBC1D10C; AIF1	518	115
4.33850826191e-07	1.11412892166e-05	GO:1901342	b	5	regulation of vasculature development	240; 301; 306; 350; 718; 727; 1116; 1284; 1536; 1634; 3689; 5176; 6422; 6423; 6678; 6772; 5740; 11117; 23166; 30008; 64855	ANXA1; DCN; ANXA3; ITGB2; STAB1; EMILIN1; STAT1; PTGIS; ALOX5; EFEMP2; APOH; CYBB; SFRP2; SPARC; SFRP1; SERPINF1; COL4A2; CHI3L1; C3; NIBAN2; C5	331	106
4.77627544099e-07	2.23461458132e-06	GO:0048771	b	2	tissue remodeling	183; 301; 383; 1956; 2316; 3635; 3690; 5880; 6422; 6696; 7018; 7040; 7052; 9770	ANXA1; TGFB1; ITGB3; SFRP1; INPP5D; ARG1; RASSF2; EGFR; TGM2; SPP1; TF; FLNA; AGT; RAC2	165	50
4.86728954177e-07	5.71095306234e-06	GO:0051270	b	4	regulation of cellular component movement	183; 199; 301; 306; 350; 727; 817; 1012; 1634; 1956; 2242; 2316; 2335; 3071; 3690; 3908; 3910; 3912; 3958; 4035; 4067; 4162; 4316; 4318; 5176; 5270; 5788; 5880; 6278; 6422; 6423; 6653; 6678; 7018; 7040; 10631; 11117; 11151; 11240; 83706; 51571; 152007; 127435	TGFB1; CDH13; NCKAP1L; CYRIB; EGFR; ITGB3; CORO1A; LAMB1; RAC2; AGT; SERPINE2; DCN; PODN; APOH; SPARC; LAMA2; TF; LYN; GLIPR2; C5; ANXA1; SORL1; ANXA3; LAMA4; CAMK2D; MCAM; POSTN; SFRP1; SERPINF1; FES; MMP7; LGALS3; S100A7; SFRP2; LRP1; EMILIN1; FN1; FERMT3; PADI2; PTPRC; MMP9; FLNA; AIF1	1013	340
5.9318896358e-07	1.46472044084e-05	GO:0045765	b	5	regulation of angiogenesis	240; 301; 306; 350; 718; 727; 1116; 1284; 1536; 1634; 3689; 5176; 6422; 6423; 6678; 6772; 5740; 11117; 23166; 64855	ANXA1; DCN; ANXA3; ITGB2; STAB1; EMILIN1; STAT1; PTGIS; ALOX5; APOH; CYBB; SFRP2; SPARC; SFRP1; SERPINF1; COL4A2; CHI3L1; C3; NIBAN2; C5	296	99
6.85798610659e-07	1.71449652665e-05	GO:0044877	m	2	protein-containing complex binding	199; 259; 822; 871; 960; 1012; 1291; 1292; 1373; 1401; 1410; 1490; 1634; 1956; 2200; 2316; 2335; 2775; 3009; 3059; 3071; 3684; 3689; 3690; 3691; 3693; 3694; 3912; 3913; 3936; 3958; 4035; 4060; 4067; 4131; 4240; 4318; 4629; 5118; 5214; 6423; 6624; 6653; 6678; 6696; 6876; 7045; 7412; 7431; 10516; 10580; 11117; 11151; 83706; 51571; 54829; 22795; 23166; 29109; 127435; 64780	MYH11; CDH13; NCKAP1L; STAB1; CCN2; GNAO1; CYRIB; CRYAB; CRP; SORBS1; CORO1A; LAMB1; LAMB2; LUM; FBLN5; DCN; PODN; MFGE8; MICAL1; MAP1B; ASPN; AMBP; VIM; PFKP; NID2; SPARC; H1-5; HCLS1; LYN; EGFR; SORL1; ITGB3; ITGB2; ITGB5; ITGB4; ITGB6; CD44; FBN1; PCOLCE; VCAM1; TGFBI; LGALS3; LCP1; CAPG; FSCN1; TAGLN; SFRP2; FHOD1; LRP1; EMILIN1; FN1; FERMT3; AIF1; SPP1; ITGAM; MMP9; COL6A1; FLNA; SERPINH1; COL6A2; CPS1	1223	571
7.67183908512e-07	1.55994061397e-05	GO:0004252	m	5	serine-type endopeptidase activity	629; 715; 716; 717; 1075; 3240; 3818; 4057; 4316; 4318; 6768; 10747	MMP9; KLKB1; HP; CTSC; CFB; MASP2; ST14; MMP7; LTF; C2; C1S; C1R	171	38
7.79879082515e-07	1.85437915176e-05	GO:0002699	b	5	positive regulation of immune effector process	301; 383; 563; 718; 2242; 3263; 3684; 3689; 4067; 5788; 5880; 7040; 9188; 10892; 51571; 201294	ANXA1; TGFB1; DDX21; HPX; RAC2; AZGP1; ARG1; CYRIB; UNC13D; ITGB2; PTPRC; FES; C3; LYN; MALT1; ITGAM	221	67
8.24236864952e-07	9.51250414633e-06	GO:0034113	b	4	heterotypic cell-cell adhesion	960; 961; 2243; 2244; 2266; 3679; 3689; 3690; 5788; 7412	ITGB3; ITGB2; CD44; CD47; ITGA7; PTPRC; VCAM1; FGG; FGA; FGB	60	26
8.97696763666e-07	1.01932019616e-05	GO:0071310	b	4	cellular response to organic substance	183; 199; 240; 301; 302; 338; 383; 817; 929; 960; 961; 1116; 1282; 1284; 1291; 1373; 1490; 1536; 1634; 1956; 2162; 2194; 2200; 2242; 2244; 2331; 2335; 2633; 3059; 3263; 3371; 3428; 3430; 3490; 3635; 3684; 3689; 3690; 3693; 3694; 3934; 3936; 3956; 4035; 4052; 4057; 4067; 4131; 4171; 4176; 4318; 4332; 4360; 5176; 5214; 5696; 5698; 5720; 5754; 5788; 6422; 6423; 6424; 6624; 6653; 6696; 6772; 7040; 7412; 7431; 7837; 5740; 9404; 10580; 10631; 10892; 10999; 11117; 11151; 11240; 54829; 64855	TGFB1; TNC; CCN2; LCN2; EGFR; MAP1B; SORBS1; IGFBP7; HPX; CHI3L1; GBP1; F13A1; AGT; LGALS1; PADI2; DCN; MRC1; APOB; PTK7; PSME1; LPXN; ITGB2; PFKP; IFI16; PSMB8; FASN; EMILIN1; FMOD; MALT1; HCLS1; SPP1; LYN; ASPN; VCAM1; ALOX5; FGB; ANXA1; SORL1; ITGB3; ANXA2; ITGB5; LTBP1; ITGB6; CAMK2D; CD44; CD47; IFI35; PTGIS; FBN1; CYBB; MNDA; SFRP1; SERPINF1; COL4A2; COL4A1; VIM; SLC27A4; LCP1; LTF; NIBAN2; FSCN1; SFRP2; MCM7; LRP1; INPP5D; SFRP4; FN1; POSTN; ARG1; MCM2; AIF1; CD14; CORO1A; PTPRC; ITGAM; PSMB9; MMP9; COL6A1; STAT1; CPS1; PXDN; FES	2602	865
9.25595159227e-07	2.12225747223e-05	GO:0070663	b	5	regulation of leukocyte proliferation	199; 301; 383; 1401; 3071; 3635; 3958; 4067; 4332; 5788; 5880; 7412; 11151; 11326; 64926	ANXA1; CRP; NCKAP1L; INPP5D; ARG1; VSIG4; MNDA; CORO1A; PTPRC; VCAM1; RASAL3; LGALS3; RAC2; LYN; AIF1	238	60
1.00804784231e-06	8.82656525337e-06	GO:0040012	b	3	regulation of locomotion	183; 199; 301; 306; 350; 727; 1012; 1634; 1956; 2242; 2316; 2335; 3071; 3690; 3908; 3910; 3912; 3958; 4035; 4067; 4162; 4316; 4318; 5176; 5270; 5788; 5880; 6278; 6422; 6423; 6653; 6678; 7018; 7040; 10631; 11117; 11151; 11240; 83706; 51571; 152007; 127435	TGFB1; CDH13; NCKAP1L; CYRIB; EGFR; ITGB3; CORO1A; LAMB1; RAC2; AGT; SERPINE2; DCN; PODN; APOH; SPARC; LAMA2; TF; LYN; GLIPR2; C5; ANXA1; SORL1; ANXA3; LAMA4; MCAM; POSTN; SFRP1; SERPINF1; FES; FLNA; LGALS3; S100A7; SFRP2; LRP1; EMILIN1; FN1; FERMT3; PADI2; PTPRC; MMP9; MMP7; AIF1	1001	337
1.0690336689e-06	2.36661936356e-05	GO:0070371	b	5	ERK1 and ERK2 cascade	960; 1116; 1490; 1956; 2243; 2244; 2266; 2335; 2633; 4035; 4067; 5788; 6278; 7018; 7040; 11117; 374403; 152007	TGFB1; LRP1; GLIPR2; FN1; CCN2; EMILIN1; CD44; GBP1; EGFR; PTPRC; S100A7; CHI3L1; TF; LYN; FGG; TBC1D10C; FGA; FGB	313	85
1.08522000464e-06	1.2126902909e-05	GO:0045595	b	4	regulation of cell differentiation	183; 240; 301; 338; 983; 1401; 1490; 1956; 2200; 2202; 2242; 2243; 2244; 2266; 2316; 2335; 2633; 2810; 3059; 3071; 3635; 3690; 3956; 3958; 4035; 4057; 4067; 4131; 4318; 5176; 5270; 5696; 5698; 5720; 5754; 5788; 6280; 6422; 6423; 6424; 6653; 6696; 6772; 7040; 7431; 8876; 9260; 9770; 10631; 10892; 152007; 201294; 30008; 64855	TGFB1; CRP; NCKAP1L; CCN2; RASSF2; EGFR; MAP1B; PDLIM7; AGT; SERPINE2; SORL1; EFEMP2; APOB; PTK7; STAT1; VIM; S100A9; NIBAN2; HCLS1; SPP1; LYN; FGG; GBP1; FGB; ANXA1; ITGB3; VNN1; GLIPR2; EFEMP1; ALOX5; PSMB8; FBN1; POSTN; UNC13D; SFRP1; SERPINF1; FES; LGALS3; LGALS1; PSME1; SFRP2; LRP1; INPP5D; SFRP4; FN1; FGA; SFN; CDK1; PTPRC; MALT1; PSMB9; MMP9; FLNA; LTF	1844	487
1.10266246205e-06	1.54372744687e-05	GO:0017171	m	3	serine hydrolase activity	629; 715; 716; 717; 1075; 3240; 3818; 4057; 4316; 4318; 6768; 10747; 10003	MMP9; KLKB1; HP; CTSC; CFB; MASP2; ST14; MMP7; NAALAD2; LTF; C2; C1S; C1R	191	46
1.10266246205e-06	3.03232177064e-05	GO:0008236	m	4	serine-type peptidase activity	629; 715; 716; 717; 1075; 3240; 3818; 4057; 4316; 4318; 6768; 10747; 10003	MMP9; KLKB1; HP; CTSC; CFB; MASP2; ST14; MMP7; NAALAD2; LTF; C2; C1S; C1R	189	46
1.15512513799e-06	1.92520856332e-05	GO:1901681	m	2	sulfur compound binding	338; 350; 1490; 2200; 2335; 3075; 3827; 4035; 4057; 4316; 4353; 5104; 5118; 5270; 5549; 5553; 5788; 6422; 10631; 30008	PRG2; EFEMP2; LRP1; APOB; CFH; FN1; MPO; CCN2; KNG1; APOH; FBN1; POSTN; SFRP1; PTPRC; LTF; PCOLCE; MMP7; PRELP; SERPINE2; SERPINA5	262	103
1.22088862003e-06	5.51504859392e-06	GO:0032963	b	2	collagen metabolic process	383; 871; 1306; 1490; 1509; 4316; 4318; 7040; 7431; 11117; 57333	COL15A1; RCN3; EMILIN1; CCN2; TGFB1; ARG1; CTSD; VIM; MMP9; MMP7; SERPINH1	102	33
1.22296698746e-06	1.33167516412e-05	GO:0044432	c	3	endoplasmic reticulum part	338; 718; 720; 813; 817; 871; 983; 1075; 1282; 1284; 1291; 1292; 1293; 1306; 1356; 1462; 1536; 1577; 1956; 2182; 2200; 2243; 2266; 2335; 2519; 2589; 3371; 3490; 3827; 3912; 3913; 3915; 3956; 4052; 4240; 5265; 5351; 6653; 6696; 6890; 6891; 7018; 7345; 5740; 8974; 9563; 9871; 10970; 10999; 285203; 79709; 79888; 80781; 51752; 51478; 51703; 121457; 57333; 64856	TAP1; ERAP1; TAP2; LAMC1; TNC; MFGE8; IKBIP; EGFR; H6PD; P4HA2; COLGALT1; LAMB1; LAMB2; EOGT; SORL1; SERPINA1; CYP3A5; APOB; PLOD1; GALNT1; COL18A1; C4A; LPCAT1; C3; VWA1; FGG; FGA; HSD17B7; RCN3; LTBP1; CAMK2D; VCAN; CTSC; PTGIS; FBN1; CYBB; TF; COL4A2; COL4A1; SLC27A4; LGALS1; CP; UCHL1; COL6A3; COL15A1; FN1; SEC24D; KNG1; CALU; ACSL4; ACSL5; CDK1; SPP1; CKAP4; COL6A1; SERPINH1; COL6A2; FUCA2; IGFBP7	1404	554
1.26157841394e-06	1.56996424846e-05	GO:0050839	m	3	cell adhesion molecule binding	301; 302; 822; 1004; 1012; 1490; 1956; 2194; 2200; 2243; 2244; 2266; 2316; 2335; 2810; 3684; 3689; 3690; 3691; 3693; 3694; 3912; 3913; 3936; 4067; 4240; 5214; 5339; 5754; 6423; 6624; 6696; 6772; 7045; 7412; 10516; 10631; 11117; 83706; 64855	CDH13; CCN2; EGFR; ITGB2; PTK7; LAMB1; LAMB2; FBLN5; MFGE8; STAT1; PFKP; FASN; NIBAN2; LYN; FGG; FGA; FGB; CDH6; ANXA1; ITGB3; ANXA2; ITGB5; ITGB4; ITGB6; FBN1; POSTN; PLEC; VCAM1; TGFBI; LCP1; CAPG; FSCN1; SFRP2; EMILIN1; FN1; FERMT3; SFN; SPP1; ITGAM; FLNA	516	316
1.43080880271e-06	1.57388968298e-05	GO:0070848	b	4	response to growth factor	183; 301; 306; 383; 960; 1284; 1373; 1490; 1634; 1956; 2200; 2331; 3371; 3690; 3693; 3694; 4052; 4060; 4131; 4176; 6422; 6423; 6424; 6653; 7040; 7412; 9404; 10631; 11117; 11151; 54829; 64855	TGFB1; CCN2; EGFR; ITGB3; CORO1A; AGT; LUM; NIBAN2; DCN; LPXN; MAP1B; ASPN; FMOD; ANXA1; SORL1; ANXA3; ITGB5; LTBP1; ITGB6; CD44; FBN1; MCM7; POSTN; COL4A2; TNC; SFRP2; SFRP1; EMILIN1; SFRP4; ARG1; CPS1; VCAM1	702	226
1.59262417423e-06	1.72493449024e-05	GO:0023057	b	4	negative regulation of signaling	183; 259; 383; 929; 960; 961; 1634; 1956; 2200; 2243; 2244; 2266; 2633; 3430; 3635; 3958; 4035; 4052; 4057; 4067; 4318; 5270; 5696; 5698; 5720; 5788; 5921; 6422; 6423; 6424; 6653; 6772; 7040; 7345; 7837; 8876; 9404; 9770; 10999; 11117; 11240; 374403; 51571; 54829; 30851; 64855; 64926	TGFB1; LPXN; CYRIB; RASSF2; EGFR; RASAL3; AGT; SERPINE2; DCN; STAT1; ASPN; AMBP; PSMB8; NIBAN2; LYN; FGG; GBP1; FGB; SORL1; VNN1; LTBP1; CD44; CD47; IFI35; FBN1; SFRP1; LTF; LGALS3; SLC27A4; PSME1; UCHL1; RASA1; SFRP2; TAX1BP3; LRP1; INPP5D; EMILIN1; SFRP4; ARG1; FGA; CD14; PADI2; PTPRC; PSMB9; MMP9; TBC1D10C; PXDN	1355	404
1.59262417423e-06	3.40821573284e-05	GO:0010648	b	5	negative regulation of cell communication	183; 259; 383; 929; 960; 961; 1634; 1956; 2200; 2243; 2244; 2266; 2633; 3430; 3635; 3958; 4035; 4052; 4057; 4067; 4318; 5270; 5696; 5698; 5720; 5788; 5921; 6422; 6423; 6424; 6653; 6772; 7040; 7345; 7837; 8876; 9404; 9770; 10999; 11117; 11240; 374403; 51571; 54829; 30851; 64855; 64926	TGFB1; LPXN; CYRIB; RASSF2; EGFR; RASAL3; AGT; SERPINE2; DCN; STAT1; ASPN; AMBP; PSMB8; NIBAN2; LYN; FGG; GBP1; FGB; SORL1; VNN1; LTBP1; CD44; CD47; IFI35; FBN1; SFRP1; LTF; LGALS3; SLC27A4; PSME1; UCHL1; RASA1; SFRP2; TAX1BP3; LRP1; INPP5D; EMILIN1; SFRP4; ARG1; FGA; CD14; PADI2; PTPRC; PSMB9; MMP9; TBC1D10C; PXDN	1352	404
1.61257024526e-06	7.04155673765e-06	GO:0065009	b	2	regulation of molecular function	2; 12; 29; 131; 183; 259; 301; 302; 306; 350; 710; 718; 720; 727; 817; 871; 960; 983; 1116; 1293; 1410; 1474; 1475; 1490; 1509; 1956; 1992; 2273; 2316; 2335; 2775; 2810; 3059; 3071; 3240; 3428; 3684; 3689; 3690; 3699; 3700; 3827; 3958; 4035; 4057; 4067; 4171; 4318; 4925; 5104; 5118; 5176; 5265; 5270; 5696; 5698; 5720; 5788; 5858; 5880; 5921; 6279; 6280; 6318; 6422; 6423; 6424; 6653; 6906; 7018; 7040; 7345; 5740; 8639; 139818; 9532; 9770; 9844; 10486; 10892; 10999; 374403; 114757; 51776; 151636; 23526; 57333; 30851; 64780; 64855; 64926	DTX3L; AOC3; CCN2; APOH; CHI3L1; RASAL3; AGT; PZP; MICAL1; LYN; MAP3K20; CAMK2D; CTSD; TF; LRP1; DOCK11; SERPINB1; SERPINB4; NUCB2; FN1; SFN; ELMO1; GNAO1; HP; RASSF2; ANXA3; ITGB2; SERPINE2; CYGB; CAP2; ITIH4; C4A; PCOLCE; RCN3; ITGAM; FLNA; BAG2; SERPING1; COL6A3; ITIH3; A2M; NIBAN2; SORL1; IFI16; FHL1; S100A9; S100A8; C3; CST6; C5; EGFR; CSTA; SERPINF1; LTF; LGALS3; SLC27A4; UCHL1; SFRP2; SFRP1; ADH7; SFRP4; KNG1; CDK1; PSMB9; PSMB8; TGFB1; NCKAP1L; CRYAB; ARHGAP45; SERPINA1; SERPINA3; SERPINA5; SERPINA7; AMBP; HCLS1; MALT1; ANXA1; ITGB3; ANXA2; RAC2; CD44; PTGIS; PSME1; ABR; MCM2; RASA1; TAX1BP3; PTPRC; MMP9; SERPINH1; TBC1D10C	3142	1008
1.88222920822e-06	3.89803597315e-05	GO:0050777	b	5	negative regulation of immune response	2; 259; 301; 383; 710; 3428; 3635; 3958; 4067; 5788; 6318; 7040; 11326	ANXA1; TGFB1; INPP5D; ARG1; VSIG4; AMBP; SERPINB4; IFI16; SERPING1; PTPRC; LGALS3; LYN; A2M	153	48
