p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.25049434518e-06	3.86760036759e-05	GO:0006508	b	4	proteolysis	2; 12; 183; 348; 629; 718; 720; 727; 730; 1373; 1474; 1475; 2147; 2168; 2243; 2244; 2266; 2810; 2822; 3240; 3699; 3700; 3818; 3827; 4057; 5118; 5265; 5345; 5858; 6653; 117159; 92291; 10003	CAPN13; HP; GPLD1; FABP1; ITIH3; AGT; ITIH4; SORL1; SERPINA1; SERPINA3; DCD; PZP; A2M; NAALAD2; C4A; C3; FGG; CST6; FGA; FGB; KLKB1; CSTA; PCOLCE; APOE; LTF; SERPINF2; F2; C7; KNG1; CFB; SFN; C5; CPS1	1907	640
1.373022548e-06	2.77895537322e-05	GO:0009913	b	5	epidermal cell differentiation	301; 1475; 2810; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884	ANXA1; KRT31; KRT33B; CSTA; SFN; KRT2; KRT15; KRT7; KRT4; KRT19; KRT10	363	82
1.44914850751e-06	2.77895537322e-05	GO:0019216	b	5	regulation of lipid metabolic process	12; 32; 183; 301; 337; 338; 345; 348; 718; 2147; 2168; 2194; 2822; 3158; 6653	ANXA1; GPLD1; F2; SERPINA3; APOB; ACACB; HMGCS2; C3; APOE; FASN; APOC3; FABP1; APOA4; AGT; SORL1	415	158
2.20126110473e-06	6.35430705566e-05	GO:0019730	b	4	antimicrobial humoral response	2147; 2243; 2244; 4057; 5968; 7018; 117159	F2; REG1B; DCD; LTF; TF; FGA; FGB	147	29
2.54286563837e-06	6.88163013384e-05	GO:0008544	b	4	epidermis development	301; 1474; 1475; 2810; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884	ANXA1; KRT31; KRT33B; CSTA; SFN; KRT2; KRT15; KRT7; KRT4; CST6; KRT19; KRT10	466	105
2.70542224524e-06	4.37376596313e-05	GO:0051707	b	2	response to other organism	338; 383; 718; 761; 1373; 1690; 2147; 2243; 2244; 3240; 3694; 4057; 4353; 4360; 5788; 5836; 5968; 7018; 117159; 201294	MRC1; F2; APOB; REG1B; ITGB6; CA3; ARG1; HP; FGA; TF; UNC13D; DCD; PTPRC; LTF; MPO; C3; PYGL; CPS1; FGB; COCH	1078	284
2.70542224524e-06	6.33068805386e-05	GO:0043207	b	3	response to external biotic stimulus	338; 383; 718; 761; 1373; 1690; 2147; 2243; 2244; 3240; 3694; 4057; 4353; 4360; 5788; 5836; 5968; 7018; 117159; 201294	MRC1; F2; APOB; REG1B; ITGB6; CA3; ARG1; HP; FGA; TF; UNC13D; DCD; PTPRC; LTF; MPO; C3; PYGL; CPS1; FGB; COCH	1080	284
2.7822893369e-06	5.03903513239e-05	GO:0050727	b	5	regulation of inflammatory response	2; 183; 301; 348; 629; 718; 720; 727; 730; 2147; 3818; 5169; 5788	ANXA1; F2; APOE; KLKB1; CFB; ENPP3; PTPRC; C4A; C3; AGT; C7; A2M; C5	474	125
2.85574514187e-06	7.27375086134e-05	GO:0045055	b	4	regulated exocytosis	2; 12; 383; 718; 2162; 2243; 2244; 2266; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 5265; 5345; 5788; 5836; 7018; 10970; 11151; 83706; 201294	HP; CORO1A; F13A1; ITIH3; ITIH4; SERPINA1; SERPINA3; A2M; TF; FGG; PYGL; FGA; FGB; C3; UNC13D; LTF; SERPINF2; MANBA; FERMT3; ARG1; KNG1; PTPRC; MPO; CKAP4	786	392
3.2618106189e-06	7.84646665545e-05	GO:0034374	b	4	low-density lipoprotein particle remodeling	183; 338; 348; 4353	MPO; AGT; APOB; APOE	17	6
3.2618106189e-06	5.50747342869e-05	GO:0034371	b	5	chylomicron remodeling	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	9	6
3.51527810122e-06	5.50747342869e-05	GO:1903034	b	5	regulation of response to wounding	301; 348; 2147; 2243; 2244; 2266; 3818; 3827; 5345; 83481	ANXA1; F2; APOE; KLKB1; KNG1; EPPK1; SERPINF2; FGG; FGA; FGB	181	73
3.54775895713e-06	5.50747342869e-05	GO:0031347	b	5	regulation of defense response	2; 183; 301; 338; 348; 383; 629; 718; 720; 727; 730; 1690; 2147; 2243; 2244; 2266; 3818; 4057; 5169; 5788	ANXA1; FGG; F2; APOE; APOB; KLKB1; ARG1; CFB; ENPP3; FGA; LTF; PTPRC; C4A; FGB; C3; AGT; C7; A2M; C5; COCH	898	289
3.58628253383e-06	4.96956293974e-05	GO:0006950	b	2	response to stress	2; 12; 183; 301; 337; 338; 348; 383; 629; 718; 720; 727; 730; 761; 1373; 1690; 2147; 2162; 2168; 2243; 2244; 2266; 2810; 3240; 3371; 3691; 3694; 3700; 3818; 3827; 3936; 4057; 4162; 4353; 4360; 5169; 5265; 5339; 5345; 5788; 7018; 8639; 9332; 10516; 10631; 11151; 26509; 83481; 83706; 117159; 201294	AOC3; MYOF; HP; CORO1A; FABP1; APOA4; F13A1; AGT; A2M; FBLN5; MRC1; SERPINA3; APOB; DCD; ITIH4; EPPK1; C4A; C3; FGG; C7; FGA; FGB; COCH; ANXA1; ITGB4; KLKB1; ITGB6; ENPP3; MCAM; TF; UNC13D; APOE; PLEC; LTF; TNC; SERPINF2; LCP1; SERPINA1; F2; POSTN; CA3; ARG1; CD163; KNG1; CFB; SFN; PTPRC; C5; MPO; CPS1; FERMT3	4192	1314
3.59829902931e-06	4.13804388371e-05	GO:0099512	c	3	supramolecular fiber	301; 1674; 2200; 2318; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 3936; 5239; 5339; 5630; 6525; 10516; 11151; 171024; 83481; 25802	KRT31; DES; KRT2; CORO1A; KRT7; KRT4; FBLN5; KRT33B; EPPK1; ANXA1; PGM5; KRT10; FBN1; SMTN; PLEC; LCP1; PRPH; KRT15; SYNPO2; FLNC; LMOD1; KRT19	974	342
4.17844536957e-06	5.0663650106e-05	GO:0071827	b	2	plasma lipoprotein particle organization	183; 337; 338; 345; 348; 4353	APOE; APOB; MPO; APOC3; APOA4; AGT	52	21
4.17844536957e-06	6.19169632036e-05	GO:0050994	b	5	regulation of lipid catabolic process	32; 337; 345; 2168; 2822; 6653	SORL1; ACACB; GPLD1; APOC3; FABP1; APOA4	62	21
4.33542082724e-06	9.63734071331e-05	GO:0002697	b	4	regulation of immune effector process	2; 301; 383; 563; 629; 718; 720; 727; 730; 2147; 5169; 5788; 201294	ANXA1; F2; AZGP1; ARG1; CFB; ENPP3; UNC13D; PTPRC; C4A; C3; C7; A2M; C5	476	130
4.3616443062e-06	3.70739766027e-05	GO:0099081	c	2	supramolecular polymer	301; 1674; 2200; 2318; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 3936; 5239; 5339; 5630; 6525; 10516; 11151; 171024; 83481; 25802	KRT31; DES; KRT2; CORO1A; KRT7; KRT4; FBLN5; KRT33B; EPPK1; ANXA1; PGM5; KRT10; FBN1; SMTN; PLEC; LCP1; PRPH; KRT15; SYNPO2; FLNC; LMOD1; KRT19	982	346
4.4514275812e-06	9.63734071331e-05	GO:0051604	b	4	protein maturation	2; 629; 718; 720; 727; 730; 2147; 2243; 2244; 2266; 3240; 3818; 5345; 6653	SORL1; F2; FGG; KLKB1; HP; CFB; FGA; C4A; SERPINF2; C3; FGB; C7; A2M; C5	414	151
4.49482887084e-06	6.37093135606e-05	GO:0030449	b	5	regulation of complement activation	2; 629; 718; 720; 727; 730; 2147	F2; CFB; C4A; C3; C7; A2M; C5	121	32
5.15328006555e-06	0.000106255727066	GO:0042742	b	4	defense response to bacterium	1690; 2147; 2243; 2244; 3240; 4057; 4353; 7018; 117159	F2; MPO; HP; DCD; LTF; TF; FGA; FGB; COCH	363	60
5.40132608717e-06	5.82142922728e-05	GO:0009607	b	2	response to biotic stimulus	338; 383; 718; 761; 1373; 1690; 2147; 2243; 2244; 3240; 3694; 4057; 4353; 4360; 5788; 5836; 5968; 7018; 117159; 201294	MRC1; F2; APOB; REG1B; ITGB6; CA3; ARG1; HP; FGA; TF; UNC13D; DCD; PTPRC; LTF; MPO; C3; PYGL; CPS1; FGB; COCH	1117	297
5.60211304246e-06	0.000110259770336	GO:2000257	b	4	regulation of protein activation cascade	2; 629; 718; 720; 727; 730; 2147	F2; CFB; C4A; C3; C7; A2M; C5	122	33
6.69499281828e-06	0.00012604051697	GO:0003018	b	4	vascular process in circulatory system	183; 348; 1373; 2243; 2244; 2266; 3827; 5345	AGT; KNG1; CPS1; APOE; SERPINF2; FGG; FGA; FGB	153	47
7.48148729575e-06	5.45079788691e-05	GO:0005577	c	2	fibrinogen complex	2243; 2244; 2266; 5345	FGG; FGA; FGB; SERPINF2	8	7
7.48148729575e-06	0.000134978499961	GO:0034370	b	4	triglyceride-rich lipoprotein particle remodeling	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	14	7
8.68105537231e-06	9.20191869464e-05	GO:0005102	m	3	signaling receptor binding	2; 183; 301; 338; 345; 348; 718; 727; 1890; 2147; 2200; 2243; 2244; 2266; 3691; 3694; 3827; 3910; 3936; 5788; 7018; 10516; 83706	APOC3; AGT; A2M; FBLN5; APOE; APOB; TF; FGG; FGA; FGB; ANXA1; LAMA4; ITGB4; ITGB6; FBN1; C3; LCP1; F2; FERMT3; KNG1; TYMP; PTPRC; C5	1670	389
9.81963274389e-06	0.000170076039124	GO:0071825	b	4	protein-lipid complex subunit organization	183; 337; 338; 345; 348; 4353	APOE; APOB; MPO; APOC3; APOA4; AGT	56	24
1.04777144188e-05	0.000214091162957	GO:0071830	b	3	triglyceride-rich lipoprotein particle clearance	338; 345; 348	APOE; APOB; APOC3	8	3
1.04777144188e-05	0.000174494243974	GO:0034382	b	4	chylomicron remnant clearance	338; 345; 348	APOE; APOB; APOC3	8	3
1.09790339978e-05	0.000214091162957	GO:0002250	b	3	adaptive immune response	301; 383; 563; 718; 720; 727; 730; 2243; 2244; 5788; 201294	ANXA1; AZGP1; ARG1; UNC13D; PTPRC; C4A; C3; FGB; C7; FGA; C5	733	101
1.15549527451e-05	0.000112083041628	GO:0032940	b	2	secretion by cell	2; 12; 183; 301; 348; 383; 718; 2162; 2243; 2244; 2266; 2822; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 5265; 5345; 5788; 5836; 6653; 7018; 10970; 11151; 83706; 201294	HP; GPLD1; F13A1; ITIH3; AGT; ITIH4; SORL1; SERPINA1; SERPINA3; A2M; C3; FGG; PYGL; FGA; FGB; ANXA1; TF; UNC13D; APOE; LTF; SERPINF2; MANBA; FERMT3; ARG1; KNG1; CORO1A; PTPRC; MPO; CKAP4	1334	577
1.20476694319e-05	6.32502645175e-05	GO:0071682	c	5	endocytic vesicle lumen	338; 348; 3240; 4057; 4353	MPO; HP; APOE; APOB; LTF	20	15
1.23715310535e-05	0.000121947948956	GO:0044433	c	3	cytoplasmic vesicle part	2; 12; 301; 338; 348; 383; 718; 2162; 2243; 2244; 2266; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 4360; 5265; 5345; 5788; 5836; 6653; 7018; 8630; 9332; 10970; 11151; 26509; 83706; 201294	MYOF; HP; CORO1A; F13A1; ITIH3; ITIH4; SORL1; MRC1; SERPINA3; APOB; A2M; C3; FGG; PYGL; FGA; FGB; ANXA1; SERPINA1; TF; UNC13D; APOE; LTF; SERPINF2; MANBA; FERMT3; ARG1; CD163; KNG1; PTPRC; HSD17B6; MPO; CKAP4	1547	676
1.24012549215e-05	0.000223222588586	GO:0006887	b	3	exocytosis	2; 12; 301; 383; 718; 2162; 2243; 2244; 2266; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 5265; 5345; 5788; 5836; 7018; 10970; 11151; 83706; 201294	HP; CORO1A; F13A1; ITIH3; ITIH4; SERPINA1; SERPINA3; A2M; TF; FGG; PYGL; FGA; FGB; ANXA1; C3; UNC13D; LTF; SERPINF2; MANBA; FERMT3; ARG1; KNG1; PTPRC; MPO; CKAP4	901	456
1.24248554282e-05	0.000199257866682	GO:0002684	b	4	positive regulation of immune system process	2; 301; 338; 383; 563; 629; 718; 720; 727; 730; 1690; 2147; 2243; 2244; 2266; 2822; 4057; 5169; 5788; 6708; 11151; 201294	SPTA1; CORO1A; A2M; APOB; C4A; C3; FGG; C7; FGA; FGB; COCH; ANXA1; ENPP3; UNC13D; LTF; F2; AZGP1; ARG1; CFB; GPLD1; PTPRC; C5	1238	369
1.32786432404e-05	0.000205818970227	GO:1901681	m	2	sulfur compound binding	32; 338; 348; 2147; 2200; 3827; 4057; 4353; 5118; 5788; 10631	F2; APOE; APOB; ACACB; MPO; KNG1; FBN1; POSTN; PTPRC; LTF; PCOLCE	262	103
1.47087084333e-05	0.000126862610238	GO:0042627	c	3	chylomicron	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	13	8
1.47087084333e-05	0.000227459669701	GO:0034378	b	4	chylomicron assembly	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	11	8
1.65600455244e-05	0.000105570290218	GO:0098552	c	2	side of membrane	301; 563; 2147; 2243; 2244; 2266; 3694; 4162; 5169; 5239; 5788; 6708; 7018; 9332	ANXA1; F2; ITGB6; AZGP1; PGM5; CD163; ENPP3; MCAM; SPTA1; PTPRC; TF; FGG; FGA; FGB	629	169
1.96168434496e-05	0.000111162112881	GO:0005886	c	2	plasma membrane	301; 338; 348; 563; 629; 718; 720; 727; 730; 1292; 1356; 1474; 1475; 1674; 2147; 2194; 2243; 2244; 2266; 2318; 3679; 3691; 3694; 3818; 3827; 3849; 3858; 3880; 3936; 3991; 4057; 4126; 4162; 4360; 5169; 5239; 5339; 5788; 6653; 6708; 7018; 8639; 9332; 10970; 11151; 729359; 26509; 83481; 10003	AOC3; DES; ITGA7; SPTA1; KRT2; CORO1A; PLIN4; MYOF; SORL1; MRC1; APOE; APOB; NAALAD2; EPPK1; FASN; C4A; C3; CKAP4; FGG; CST6; FGA; FGB; ANXA1; LIPE; ITGB4; KLKB1; ITGB6; PGM5; CSTA; ENPP3; MCAM; TF; PLEC; LTF; LCP1; CP; F2; COL6A2; MANBA; AZGP1; C7; CD163; KNG1; CFB; PTPRC; C5; KRT10; FLNC; KRT19	5778	1309
2.01027970143e-05	0.000177270119126	GO:0048869	b	2	cellular developmental process	2; 183; 301; 338; 348; 718; 1373; 1462; 1475; 1690; 1890; 2147; 2194; 2200; 2243; 2244; 2266; 2318; 2810; 2822; 3371; 3679; 3691; 3694; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 4057; 5239; 5345; 5788; 6653; 6708; 7018; 10631; 11151; 26509; 83706; 25802; 201294	FERMT3; KRT31; VCAN; ITGA7; SPTA1; KRT2; GPLD1; KRT7; KRT4; AGT; A2M; SORL1; APOE; APOB; KRT33B; KRT15; MYOF; FASN; C3; FGG; FGA; FGB; COCH; ANXA1; ITGB4; ITGB6; PGM5; CSTA; FBN1; TF; UNC13D; LTF; TNC; SERPINF2; F2; POSTN; SFN; TYMP; CORO1A; PTPRC; KRT10; FLNC; LMOD1; CPS1; KRT19	4370	1156
2.19724559279e-05	0.000319429681937	GO:0050776	b	4	regulation of immune response	2; 301; 338; 348; 383; 563; 629; 718; 720; 727; 730; 1690; 2147; 2243; 2244; 2266; 2822; 4057; 5169; 5788; 201294	ANXA1; FGG; F2; APOE; APOB; LTF; AZGP1; ARG1; CFB; ENPP3; FGA; UNC13D; GPLD1; PTPRC; C4A; C3; FGB; C7; A2M; C5; COCH	1159	354
2.21313867393e-05	0.000319429681937	GO:0046903	b	4	secretion	2; 12; 183; 301; 348; 383; 718; 2162; 2243; 2244; 2266; 2822; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 5265; 5345; 5788; 5836; 6653; 7018; 10516; 10970; 11151; 83706; 201294	HP; GPLD1; F13A1; ITIH3; AGT; ITIH4; FBLN5; SORL1; SERPINA1; SERPINA3; A2M; C3; FGG; PYGL; FGA; FGB; ANXA1; TF; UNC13D; APOE; LTF; SERPINF2; MANBA; FERMT3; ARG1; KNG1; CORO1A; PTPRC; MPO; CKAP4	1469	629
2.22378127851e-05	0.000113412845204	GO:0071944	c	2	cell periphery	301; 338; 348; 563; 629; 718; 720; 727; 730; 1292; 1356; 1474; 1475; 1674; 2147; 2168; 2194; 2243; 2244; 2266; 2318; 3679; 3691; 3694; 3818; 3827; 3849; 3858; 3880; 3936; 3991; 4057; 4126; 4162; 4360; 5169; 5239; 5339; 5788; 6653; 6708; 7018; 8639; 9332; 10970; 11151; 729359; 26509; 83481; 10003	AOC3; DES; ITGA7; SPTA1; KRT2; CORO1A; FABP1; PLIN4; MYOF; SORL1; MRC1; APOE; APOB; NAALAD2; EPPK1; FASN; C4A; C3; CKAP4; FGG; CST6; FGA; FGB; ANXA1; LIPE; ITGB4; KLKB1; ITGB6; PGM5; CSTA; ENPP3; MCAM; TF; PLEC; LTF; LCP1; CP; F2; COL6A2; MANBA; AZGP1; C7; CD163; KNG1; CFB; PTPRC; C5; KRT10; FLNC; KRT19	5888	1354
2.44535357213e-05	0.000399054372198	GO:0030154	b	3	cell differentiation	2; 183; 301; 338; 348; 718; 1373; 1462; 1475; 1890; 2147; 2194; 2200; 2243; 2244; 2266; 2318; 2810; 2822; 3371; 3679; 3691; 3694; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 4057; 5239; 5345; 5788; 6653; 6708; 7018; 10631; 26509; 83706; 25802; 201294	FERMT3; KRT31; VCAN; ITGA7; SPTA1; KRT2; GPLD1; KRT7; KRT4; AGT; A2M; SORL1; APOE; APOB; KRT33B; KRT15; MYOF; FASN; C3; FGG; FGA; FGB; ANXA1; ITGB4; ITGB6; PGM5; CSTA; FBN1; TF; UNC13D; LTF; TNC; SERPINF2; F2; POSTN; SFN; TYMP; PTPRC; KRT10; FLNC; LMOD1; CPS1; KRT19	4189	1089
2.55804084742e-05	0.000399054372198	GO:0009888	b	3	tissue development	183; 301; 718; 1373; 1474; 1475; 2194; 2810; 2822; 3371; 3679; 3691; 3694; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 3936; 4057; 5239; 5788; 6653; 10631; 83481	KRT31; ITGA7; KRT2; GPLD1; KRT7; KRT4; AGT; SORL1; KRT33B; EPPK1; FASN; C3; CST6; ANXA1; ITGB4; ITGB6; PGM5; CSTA; POSTN; LTF; TNC; LCP1; SFN; KRT15; PTPRC; KRT10; CPS1; KRT19	1989	569
2.65620209498e-05	0.000214709669344	GO:0048856	b	2	anatomical structure development	32; 183; 301; 338; 348; 383; 718; 727; 1373; 1381; 1462; 1474; 1475; 1690; 1890; 2147; 2194; 2200; 2243; 2244; 2266; 2318; 2810; 2822; 3371; 3679; 3691; 3694; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 3910; 3936; 4057; 4162; 5118; 5239; 5345; 5788; 6525; 6653; 6708; 7018; 10631; 11151; 26509; 83481; 83706; 25802; 201294	FERMT3; KRT31; VCAN; ITGA7; SPTA1; KRT2; GPLD1; KRT7; KRT4; AGT; MYOF; SORL1; APOE; APOB; CRABP1; KRT33B; ITGB6; KRT15; EPPK1; FASN; C3; FGG; CST6; FGA; FGB; COCH; ANXA1; LAMA4; ITGB4; ACACB; PGM5; CSTA; MCAM; FBN1; PCOLCE; SMTN; TF; LTF; TNC; SERPINF2; LCP1; F2; POSTN; ARG1; UNC13D; SFN; TYMP; CORO1A; PTPRC; C5; KRT10; FLNC; LMOD1; CPS1; KRT19	5866	1564
2.95755667171e-05	0.000443633500757	GO:0099513	c	4	polymeric cytoskeletal fiber	301; 1674; 3849; 3851; 3855; 3858; 3866; 3880; 3881; 3884; 3936; 5339; 5630; 6525; 11151; 83481; 25802	ANXA1; KRT4; KRT31; KRT33B; DES; SMTN; PRPH; EPPK1; KRT2; KRT15; CORO1A; KRT7; KRT10; PLEC; LCP1; LMOD1; KRT19	752	252
3.00375951184e-05	0.000439299828607	GO:0006956	b	3	complement activation	2; 629; 718; 720; 727; 730; 2147	F2; CFB; C4A; C3; C7; A2M; C5	195	42
3.26010198825e-05	0.000249941152432	GO:0001533	c	3	cornified envelope	301; 1474; 1475; 3849; 3858	ANXA1; KRT2; CSTA; CST6; KRT10	45	18
3.70067222983e-05	0.000502674644552	GO:0046890	b	5	regulation of lipid biosynthetic process	32; 301; 337; 338; 345; 348; 718; 2194; 2822	ANXA1; APOE; APOB; ACACB; C3; GPLD1; FASN; APOC3; APOA4	195	76
4.12357137472e-05	0.000554325684486	GO:0034447	b	3	very-low-density lipoprotein particle clearance	338; 345; 348	APOE; APOB; APOC3	9	4
4.12357137472e-05	0.000494828564966	GO:0034363	c	4	intermediate-density lipoprotein particle	338; 345; 348	APOE; APOB; APOC3	5	4
4.26404372681e-05	0.000554325684486	GO:0007597	b	3	blood coagulation, intrinsic pathway	2; 2147; 3818; 3827	F2; KNG1; A2M; KLKB1	18	10
4.26404372681e-05	0.000559494222336	GO:0050832	b	4	defense response to fungus	383; 4057; 4353; 117159	ARG1; DCD; LTF; MPO	39	10
4.26404372681e-05	0.000559494222336	GO:0006957	b	4	complement activation, alternative pathway	629; 718; 727; 730	C3; C7; CFB; C5	16	10
4.26404372681e-05	0.000559494222336	GO:0019731	b	4	antibacterial humoral response	2243; 2244; 4057; 7018	TF; FGA; FGB; LTF	64	10
4.58426734141e-05	0.000473707625279	GO:0030234	m	2	enzyme regulator activity	2; 12; 183; 301; 337; 345; 348; 718; 720; 727; 1474; 1475; 2147; 2810; 3699; 3700; 3827; 4057; 5118; 5265; 5345; 5858	APOC3; APOA4; ITIH3; AGT; ITIH4; SERPINA1; SERPINA3; PZP; A2M; C4A; PCOLCE; CST6; C5; ANXA1; CSTA; C3; APOE; LTF; SERPINF2; F2; KNG1; SFN	1084	401
4.63826626748e-05	0.000559795829851	GO:0007596	b	3	blood coagulation	2; 348; 2147; 2162; 2243; 2244; 2266; 3818; 3827; 5265; 5345; 83706	SERPINA1; F2; APOE; KLKB1; KNG1; FGA; FERMT3; SERPINF2; F13A1; FGG; A2M; FGB	344	139
4.63826626748e-05	0.000590696851123	GO:0007599	b	4	hemostasis	2; 348; 2147; 2162; 2243; 2244; 2266; 3818; 3827; 5265; 5345; 83706	SERPINA1; F2; APOE; KLKB1; KNG1; FGA; FERMT3; SERPINF2; F13A1; FGG; A2M; FGB	348	139
4.78457974232e-05	0.000559795829851	GO:0097006	b	3	regulation of plasma lipoprotein particle levels	183; 337; 338; 345; 348; 2822; 4353	APOE; APOB; MPO; GPLD1; APOC3; APOA4; AGT	88	45
4.78949169628e-05	0.000201158651244	GO:0099503	c	5	secretory vesicle	2; 12; 383; 718; 2162; 2243; 2244; 2266; 3240; 3699; 3700; 3827; 4057; 4126; 4353; 5265; 5345; 5788; 5836; 7018; 10970; 83706; 201294	HP; F13A1; ITIH3; ITIH4; SERPINA1; SERPINA3; A2M; TF; FGG; PYGL; FGA; FGB; C3; FERMT3; UNC13D; LTF; SERPINF2; MANBA; ARG1; KNG1; PTPRC; MPO; CKAP4	1015	432
4.98035922499e-05	0.000371611419095	GO:0050817	b	2	coagulation	2; 348; 2147; 2162; 2243; 2244; 2266; 3818; 3827; 5265; 5345; 83706	SERPINA1; F2; APOE; KLKB1; KNG1; FGA; FERMT3; SERPINF2; F13A1; FGG; A2M; FGB	348	140
5.05934542215e-05	0.000625913305083	GO:0002460	b	4	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	301; 383; 563; 718; 720; 727; 730; 5788; 201294	ANXA1; AZGP1; ARG1; UNC13D; PTPRC; C4A; C3; C7; C5	386	79
5.34412660882e-05	0.000642779672671	GO:0098542	b	4	defense response to other organism	383; 1690; 2147; 2243; 2244; 3240; 4057; 4353; 5788; 7018; 117159; 201294	F2; ARG1; HP; UNC13D; DCD; PTPRC; LTF; MPO; TF; FGA; FGB; COCH	626	141
5.59687878289e-05	0.000654986084592	GO:0002449	b	4	lymphocyte mediated immunity	383; 563; 718; 720; 727; 730; 5788; 11151; 201294	AZGP1; ARG1; UNC13D; CORO1A; PTPRC; C4A; C3; C7; C5	379	80
6.58696868998e-05	0.000413182581462	GO:0034385	c	3	triglyceride-rich plasma lipoprotein particle	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	20	11
6.58696868998e-05	0.000413182581462	GO:0034364	c	3	high-density lipoprotein particle	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	27	11
6.58696868998e-05	0.000658696868998	GO:0034361	c	4	very-low-density lipoprotein particle	337; 338; 345; 348	APOA4; APOE; APOB; APOC3	20	11
6.87404553787e-05	0.000476273155124	GO:0001909	b	2	leukocyte mediated cytotoxicity	383; 563; 2147; 5788; 11151; 201294	F2; AZGP1; ARG1; UNC13D; CORO1A; PTPRC	114	33
6.90383704313e-05	0.000900260350425	GO:0006721	b	5	terpenoid metabolic process	337; 338; 345; 348; 1381; 1577; 3158; 3991	HMGCS2; APOE; APOB; CRABP1; APOC3; APOA4; LIPE; CYP3A5	126	64
7.05289528448e-05	0.000785894045985	GO:0045087	b	3	innate immune response	2; 301; 337; 338; 348; 383; 629; 718; 720; 727; 730; 1690; 2243; 2244; 2266; 4057; 4360; 11151; 201294	ANXA1; FGG; APOE; APOB; LTF; MRC1; ARG1; CFB; FGA; C3; UNC13D; CORO1A; C4A; APOA4; FGB; C7; A2M; C5; COCH	1104	325
9.43727504882e-05	0.00105892269446	GO:0016042	b	4	lipid catabolic process	32; 337; 338; 345; 348; 1373; 1381; 2168; 2822; 3991; 5346; 6653; 8630	SORL1; APOE; APOB; CRABP1; ACACB; GPLD1; APOC3; FABP1; APOA4; LIPE; CPS1; HSD17B6; PLIN1	346	173
9.53764089698e-05	0.00105892269446	GO:0051241	b	4	negative regulation of multicellular organismal process	301; 337; 345; 348; 383; 2147; 2200; 2243; 2244; 2266; 3818; 3827; 3910; 4057; 5345; 5788; 6653; 83481	ANXA1; SORL1; F2; APOE; LAMA4; KLKB1; ARG1; KNG1; FBN1; EPPK1; PTPRC; APOC3; SERPINF2; APOA4; FGG; FGA; FGB; LTF	1181	304
9.71293419494e-05	0.000538360048563	GO:0043034	c	3	costamere	2318; 3880; 5239; 5339	PGM5; FLNC; PLEC; KRT19	18	12
0.000101430154077	0.000538360048563	GO:0030056	c	3	hemidesmosome	3691; 5339; 83481	EPPK1; PLEC; ITGB4	7	5
0.000101430154077	0.00127177808574	GO:0010872	b	5	regulation of cholesterol esterification	183; 337; 348	APOA4; AGT; APOE	12	5
0.000102880817904	0.000665295955781	GO:0009653	b	2	anatomical structure morphogenesis	183; 301; 338; 348; 383; 718; 727; 1474; 1690; 1890; 2147; 2200; 2243; 2244; 2266; 2822; 3371; 3679; 3691; 3694; 3880; 3936; 4057; 4162; 5239; 5345; 6708; 10631; 11151; 26509; 83706; 25802; 201294	ITGA7; SPTA1; GPLD1; AGT; MYOF; APOE; APOB; C3; FGG; CST6; FGA; FGB; COCH; ANXA1; ITGB4; ITGB6; PGM5; MCAM; FBN1; POSTN; UNC13D; LTF; TNC; SERPINF2; LCP1; F2; FERMT3; ARG1; TYMP; CORO1A; C5; LMOD1; KRT19	2614	785
0.00010337005831	0.00109948152929	GO:0002682	b	3	regulation of immune system process	2; 301; 338; 348; 383; 563; 629; 718; 720; 727; 730; 1690; 2147; 2200; 2243; 2244; 2266; 2822; 4057; 5169; 5788; 6708; 11151; 201294	SPTA1; GPLD1; A2M; APOE; APOB; C4A; C3; FGG; C7; FGA; FGB; COCH; ANXA1; ENPP3; FBN1; UNC13D; LTF; F2; AZGP1; ARG1; CFB; CORO1A; PTPRC; C5	1722	485
0.000137920615385	0.00083614373077	GO:0031640	b	2	killing of cells of other organism	383; 2147; 4057; 117159	ARG1; F2; DCD; LTF	65	13
