p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00650886502183	0.0453117141904	GO:0035295	b	3	tube development	231; 1012; 1215; 3273; 4070; 6850; 7070; 7369	CDH13; SYK; UMOD; CMA1; THY1; TACSTD2; AKR1B1; HRG	996	287
0.00652108409125	0.0554563539529	GO:0090407	b	4	organophosphate biosynthetic process	246; 272; 335; 351; 5214; 5321; 6521; 51477; 160728	ISYNA1; AMPD3; APP; PFKP; ALOX15; SLC4A1; SLC5A8; PLA2G4A; APOA1	694	350
0.00699339074109	0.0646888643551	GO:0031640	b	2	killing of cells of other organism	3273; 6850	SYK; HRG	65	13
0.00699339074109	0.0554563539529	GO:0006972	b	4	hyperosmotic response	231; 6513	AKR1B1; SLC2A1	26	13
0.00699339074109	0.0554563539529	GO:0010524	b	4	positive regulation of calcium ion transport into cytosol	2946; 7070	GSTM2; THY1	53	13
0.00699339074109	0.0554563539529	GO:1900048	b	4	positive regulation of hemostasis	3273; 5321	HRG; PLA2G4A	29	13
0.00699339074109	0.0554563539529	GO:0044364	b	4	disruption of cells of other organism	3273; 6850	SYK; HRG	65	13
0.00699339074109	0.0554563539529	GO:0042908	b	4	xenobiotic transport	6513; 8714	SLC2A1; ABCC3	31	13
0.00699339074109	0.046279791669	GO:0030194	b	5	positive regulation of blood coagulation	3273; 5321	HRG; PLA2G4A	29	13
0.00699339074109	0.046279791669	GO:0034105	b	5	positive regulation of tissue remodeling	3273; 6850	SYK; HRG	31	13
0.00707422429862	0.0554563539529	GO:0034332	b	4	adherens junction organization	1001; 1012; 3273; 7070	CDH3; THY1; HRG; CDH13	150	78
0.00709163141516	0.0554563539529	GO:0032970	b	4	regulation of actin filament-based process	246; 335; 3273; 4070; 6708; 6710	SPTB; SPTA1; ALOX15; TACSTD2; HRG; APOA1	389	175
0.00719229163894	0.0554563539529	GO:0022407	b	4	regulation of cell-cell adhesion	246; 335; 6708; 6850; 7070	SPTA1; SYK; ALOX15; THY1; APOA1	427	124
0.00747281850127	0.0415156583404	GO:0030864	c	4	cortical actin cytoskeleton	6513; 6708; 6710	SPTA1; SPTB; SLC2A1	80	41
0.00748697393871	0.0480058896385	GO:1902903	b	5	regulation of supramolecular fiber organization	246; 335; 351; 4070; 6708; 6710	APP; SPTB; SPTA1; ALOX15; TACSTD2; APOA1	364	177
0.0080746128158	0.0480058896385	GO:0022409	b	5	positive regulation of cell-cell adhesion	246; 6708; 6850; 7070	SPTA1; SYK; ALOX15; THY1	273	81
0.00810766136117	0.0543513594952	GO:0043616	b	3	keratinocyte proliferation	1001; 1012	CDH3; CDH13	46	14
0.00810766136117	0.0608074602088	GO:0071814	m	3	protein-lipid complex binding	335; 1012	CDH13; APOA1	28	14
0.00810766136117	0.0596900643011	GO:1901685	b	4	glutathione derivative metabolic process	2944; 2946	GSTM1; GSTM2	22	14
0.00810766136117	0.0405383068058	GO:0071813	m	4	lipoprotein particle binding	335; 1012	CDH13; APOA1	28	14
0.00810766136117	0.0405383068058	GO:0004364	m	4	glutathione transferase activity	2944; 2946	GSTM1; GSTM2	28	14
0.00810766136117	0.0480058896385	GO:1901687	b	5	glutathione derivative biosynthetic process	2944; 2946	GSTM1; GSTM2	22	14
0.00810766136117	0.0480058896385	GO:0050820	b	5	positive regulation of coagulation	3273; 5321	HRG; PLA2G4A	30	14
0.00814881423906	0.0596900643011	GO:0051049	b	4	regulation of transport	246; 335; 351; 1001; 1012; 2946; 5321; 6513; 6850; 7070; 7369; 9071	PLA2G4A; CDH13; SYK; APP; UMOD; CLDN10; SLC2A1; APOA1; ALOX15; THY1; CDH3; GSTM2	1715	571
0.00842773646994	0.0602274825779	GO:0007162	b	4	negative regulation of cell adhesion	335; 1012; 3273; 4070	TACSTD2; CDH13; HRG; APOA1	275	82
0.00909386580245	0.0560871882979	GO:0003014	b	3	renal system process	231; 6521; 7369	AKR1B1; UMOD; SLC4A1	118	44
0.00923004676643	0.0560871882979	GO:0010817	b	3	regulation of hormone levels	231; 335; 1215; 1359; 6513; 441282	AKR1B15; CPA3; SLC2A1; CMA1; AKR1B1; APOA1	543	185
0.0092962190549	0.0560871882979	GO:0055094	b	3	response to lipoprotein particle	1012; 6850	SYK; CDH13	29	15
0.0092962190549	0.0516456614161	GO:0031672	c	3	A band	286; 4619	ANK1; MYH1	37	15
0.0092962190549	0.0633440042578	GO:0001990	b	4	regulation of systemic arterial blood pressure by hormone	1215; 1359	CPA3; CMA1	36	15
0.0092962190549	0.0633440042578	GO:0033628	b	4	regulation of cell adhesion mediated by integrin	3273; 6850	SYK; HRG	48	15
0.0092962190549	0.0464810952745	GO:0032589	c	4	neuron projection membrane	286; 7070	ANK1; THY1	59	15
0.0092962190549	0.0464810952745	GO:0071682	c	5	endocytic vesicle lumen	335; 3039	HBA1; APOA1	20	15
0.00954770007908	0.0550828850716	GO:0070371	b	5	ERK1 and ERK2 cascade	246; 335; 351; 6850	APP; SYK; ALOX15; APOA1	313	85
