p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.71104767675e-08	1.60924521983e-06	GO:0046903	b	4	secretion	12; 183; 240; 306; 718; 929; 1075; 1116; 1509; 1512; 1536; 1579; 1823; 2162; 2182; 3071; 3684; 3689; 3690; 3848; 3934; 3958; 4057; 4353; 5788; 5880; 5950; 6678; 6696; 8635; 8876; 8972; 10970; 11151; 11240; 1508; 79888; 83706; 23526; 57333	NCKAP1L; LCN2; ITGB3; KRT1; CORO1A; CHI3L1; F13A1; AGT; RNASET2; ARHGAP45; SERPINA3; MGAM; DSC1; SPARC; RCN3; LPCAT1; C3; SPP1; CTSB; CTSH; ANXA3; ITGB2; RAC2; ALOX5; CTSC; CTSD; CYBB; FERMT3; PADI2; RBP4; LTF; LGALS3; CYP4A11; VNN1; MPO; ACSL4; CD14; PTPRC; ITGAM; CKAP4	1469	629
5.17085207759e-08	1.86150674793e-06	GO:0002682	b	3	regulation of immune system process	199; 563; 718; 730; 929; 1075; 1401; 1512; 2200; 3059; 3071; 3115; 3684; 3689; 3848; 3958; 4057; 5105; 5641; 5696; 5788; 5880; 5950; 6772; 7412; 8876; 9404; 10892; 11151; 11240; 1508; 59338; 63916; 64926	CRP; NCKAP1L; LPXN; KRT1; PCK1; RASAL3; VNN1; STAT1; HCLS1; C7; MALT1; PLEKHA1; CTSH; HLA-DPB1; ITGB2; RAC2; CTSB; CTSC; FBN1; C3; PADI2; RBP4; LTF; LGALS3; LGMN; AZGP1; CD14; CORO1A; PTPRC; ITGAM; PSMB8; AIF1; ELMO2; VCAM1	1722	485
6.09885767292e-08	2.42429592499e-06	GO:0007159	b	4	leukocyte cell-cell adhesion	199; 240; 3071; 3115; 3689; 3958; 5105; 5788; 5880; 7412; 8876; 10892; 11151; 83706; 64926	HLA-DPB1; NCKAP1L; RAC2; ALOX5; VNN1; CORO1A; PCK1; FERMT3; ITGB2; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	354	104
6.40670507933e-08	8.32871660313e-07	GO:0009986	c	2	cell surface	563; 718; 929; 1368; 1410; 3115; 3684; 3689; 3690; 3694; 3858; 3958; 4057; 4316; 4360; 5104; 5788; 6424; 6678; 7412; 9332	HLA-DPB1; ITGB3; ITGB2; CPM; SFRP4; ITGB6; AZGP1; CD163; CRYAB; SPARC; SERPINA5; LGALS3; CD14; PTPRC; ITGAM; VCAM1; KRT10; C3; MMP7; MRC1; LTF	895	206
9.5489688544e-08	1.26523837321e-06	GO:0048856	b	2	anatomical structure development	183; 240; 306; 718; 871; 983; 1075; 1116; 1291; 1293; 1368; 1410; 1474; 1512; 1536; 1579; 1823; 1890; 2182; 2200; 3059; 3071; 3371; 3490; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3885; 3936; 3958; 4057; 4171; 5104; 5105; 5176; 5696; 5788; 5880; 5950; 6424; 6678; 6696; 6772; 7045; 7412; 8876; 9404; 9871; 10892; 11151; 11240; 1508; 374454; 79888; 26509; 83706; 51473; 9060; 54829; 23166; 57333; 57716; 60681; 59338; 30008; 196374	KRT77; NCKAP1L; STAB1; CPM; LPXN; CRYAB; ITGB3; VNN1; KRT2; KRT1; PCK1; KRT78; CHI3L1; RCN3; FKBP10; AGT; MYOF; EFEMP2; PAPSS2; SERPINA5; STAT1; ASPN; KRT34; DSC1; SPARC; PSMB8; VCAM1; LPCAT1; HCLS1; SPP1; CST6; CTSB; MALT1; PLEKHA1; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; CTSC; FBN1; CYBB; C3; PADI2; SERPINF1; IGFBP7; TNC; TGFBI; LGALS3; LCP1; COL6A3; DCDC2; CYP4A11; SFRP4; SEC24D; MCM2; ACSL4; PRX; CDK1; TYMP; CORO1A; PTPRC; ITGAM; KRT10; COL6A1; RBP4; SERPINH1; FERMT3; LTF	5866	1564
1.97545219563e-07	2.32664369707e-06	GO:0042221	b	2	response to chemical	143; 183; 199; 240; 306; 563; 871; 929; 1075; 1116; 1193; 1291; 1292; 1410; 1512; 1536; 1553; 1890; 2162; 2182; 2200; 2687; 3059; 3071; 3115; 3371; 3490; 3684; 3689; 3690; 3694; 3934; 3936; 3958; 4057; 4171; 4353; 4360; 5105; 5176; 5641; 5696; 5788; 5880; 5950; 6424; 6678; 6696; 6772; 7072; 7412; 7837; 8876; 8942; 9404; 9563; 10892; 11151; 11240; 1508; 54829; 57333; 25841; 59338; 63916	NCKAP1L; LPXN; LCN2; CRYAB; ITGB3; H6PD; VNN1; PCK1; CHI3L1; F13A1; AGT; RAC2; ELMO2; MRC1; KYNU; STAT1; ASPN; CD14; PARP4; SPARC; RCN3; VCAM1; HCLS1; SPP1; CTSB; MALT1; PLEKHA1; CTSH; HLA-DPB1; ANXA3; ITGB2; CLIC2; ITGB6; CYP2A13; ALOX5; CTSC; FBN1; CYBB; PADI2; SERPINF1; IGFBP7; TNC; GGT5; LGALS3; LCP1; ABTB2; SFRP4; LGMN; AZGP1; MPO; MCM2; ACSL4; TIA1; TYMP; CORO1A; PTPRC; ITGAM; PSMB8; COL6A1; RBP4; SERPINH1; COL6A2; AIF1; PXDN; LTF	4693	1421
2.43349701155e-07	3.05809457784e-05	GO:1903037	b	5	regulation of leukocyte cell-cell adhesion	199; 240; 3071; 3115; 3689; 3958; 5105; 5788; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; ALOX5; VNN1; CORO1A; PCK1; ITGB2; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	318	85
2.63280967173e-07	8.29335046595e-06	GO:0009888	b	3	tissue development	183; 240; 718; 871; 983; 1116; 1291; 1474; 1512; 1823; 3371; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3885; 3936; 3958; 4057; 5105; 5696; 5788; 5950; 6424; 6696; 6772; 7045; 1508; 374454; 54829; 57333; 30008; 196374	KRT77; PCK1; EFEMP2; KRT34; KRT2; KRT1; CHI3L1; AGT; STAT1; ASPN; DSC1; C3; SPP1; CST6; CTSB; CTSH; ITGB3; ITGB2; RCN3; ITGB6; ALOX5; PSMB8; KRT78; RBP4; LTF; TNC; LGALS3; LCP1; SFRP4; CDK1; PTPRC; ITGAM; KRT10; COL6A1; TGFBI; SERPINH1	1989	569
5.25132606991e-07	1.47037129957e-05	GO:0048731	b	3	system development	183; 240; 306; 718; 871; 983; 1075; 1116; 1293; 1410; 1512; 1536; 1579; 1823; 1890; 2182; 2200; 3059; 3071; 3371; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3885; 3936; 3958; 4057; 4171; 5104; 5105; 5176; 5696; 5788; 5880; 5950; 6424; 6678; 6696; 6772; 7045; 7412; 8876; 10892; 11240; 374454; 79888; 51473; 9060; 54829; 23166; 57333; 57716; 59338; 60681; 30008; 196374	KRT77; NCKAP1L; STAB1; FKBP10; CRYAB; ITGB3; VNN1; KRT2; KRT1; PCK1; KRT78; CHI3L1; RCN3; AGT; EFEMP2; PAPSS2; SERPINA5; STAT1; ASPN; KRT34; DSC1; SPARC; PSMB8; VCAM1; LPCAT1; HCLS1; SPP1; PRX; MALT1; PLEKHA1; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; CTSC; FBN1; CYBB; C3; PADI2; SERPINF1; LTF; TNC; TGFBI; LGALS3; LCP1; COL6A3; DCDC2; CYP4A11; SFRP4; ACSL4; CDK1; TYMP; PTPRC; ITGAM; KRT10; RBP4; SERPINH1; MCM2	4796	1291
5.34270024249e-07	5.66326225704e-06	GO:0048871	b	2	multicellular organismal homeostasis	12; 563; 1512; 1579; 3690; 3694; 3848; 3934; 4057; 5880; 5950; 6696; 11151; 79888; 66002; 57333	CTSH; ITGB3; SERPINA3; CYP4A11; ITGB6; AZGP1; SPP1; LCN2; CYP4F12; KRT1; CORO1A; RBP4; LTF; LPCAT1; RAC2; RCN3	491	139
7.58863673149e-07	1.91233645633e-05	GO:0010033	b	3	response to organic substance	183; 199; 240; 306; 871; 929; 1075; 1116; 1291; 1292; 1410; 1512; 1536; 2162; 2182; 2200; 2687; 3059; 3115; 3371; 3490; 3684; 3689; 3690; 3694; 3934; 3936; 4057; 4171; 4353; 4360; 5105; 5176; 5641; 5696; 5788; 5950; 6424; 6678; 6696; 6772; 7072; 7412; 7837; 8942; 9404; 9563; 10892; 11151; 11240; 1508; 54829; 57333	PCK1; LPXN; LCN2; CRYAB; ITGB3; H6PD; CORO1A; CHI3L1; F13A1; AGT; MRC1; KYNU; STAT1; ASPN; SPARC; VCAM1; HCLS1; SPP1; CTSB; MALT1; CTSH; HLA-DPB1; ANXA3; ITGB2; RCN3; ITGB6; ALOX5; CTSC; FBN1; CYBB; PADI2; SERPINF1; IGFBP7; TNC; GGT5; LCP1; SFRP4; LGMN; MPO; MCM2; ACSL4; TIA1; CD14; PTPRC; ITGAM; PSMB8; COL6A1; RBP4; SERPINH1; COL6A2; AIF1; PXDN; LTF	3181	1082
7.97961333392e-07	8.29879786727e-06	GO:0012505	c	2	endomembrane system	12; 240; 306; 718; 871; 929; 983; 1075; 1116; 1291; 1292; 1293; 1356; 1410; 1509; 1512; 1536; 1553; 1579; 1823; 2162; 2182; 2200; 3071; 3115; 3371; 3490; 3684; 3689; 3690; 3848; 3934; 3958; 4057; 4353; 4360; 5104; 5105; 5641; 5788; 5880; 6678; 6696; 7045; 7412; 7837; 8635; 8876; 8906; 8972; 8974; 9123; 9563; 9871; 10970; 11151; 11240; 11328; 1508; 79709; 79888; 26509; 66002; 83440; 83706; 51478; 53405; 121457; 23526; 57333; 60681	NCKAP1L; ADPGK; FKBP10; LCN2; IKBIP; MYOF; CRYAB; ITGB3; H6PD; P4HA2; KRT1; PCK1; CHI3L1; F13A1; VNN1; RNASET2; FKBP9; ARHGAP45; MRC1; SERPINA3; SERPINA5; CYP4F12; MGAM; DSC1; SPARC; RCN3; CKAP4; VCAM1; LPCAT1; C3; SPP1; COLGALT1; CLIC5; CTSB; HSD17B7; CTSH; HLA-DPB1; ANXA3; ITGB2; RAC2; CYP2A13; ALOX5; CTSC; CTSD; FBN1; CYBB; SEC24D; PADI2; IGFBP7; TNC; LGALS3; CP; COL6A3; CYP4A11; LGMN; FERMT3; MPO; AP1G2; ACSL4; CDK1; CD14; CORO1A; PTPRC; ITGAM; COL6A1; TGFBI; SERPINH1; COL6A2; SLC16A3; PXDN; LTF	4636	1677
9.18287095019e-07	7.80643495999e-05	GO:0002696	b	5	positive regulation of leukocyte activation	199; 1075; 3071; 3115; 3684; 3689; 5105; 5788; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; VNN1; CTSC; CORO1A; PCK1; ITGB2; PTPRC; ITGAM; RASAL3; AIF1; MALT1; VCAM1	409	95
9.87861671992e-07	8.9230083626e-06	GO:0007275	b	2	multicellular organism development	183; 240; 306; 718; 871; 983; 1075; 1116; 1291; 1293; 1410; 1512; 1536; 1579; 1823; 1890; 2182; 2200; 3059; 3071; 3371; 3490; 3684; 3689; 3690; 3694; 3848; 3849; 3858; 3885; 3936; 3958; 4057; 4171; 5104; 5105; 5176; 5696; 5788; 5880; 5950; 6424; 6678; 6696; 6772; 7045; 7412; 8876; 9871; 10892; 11240; 374454; 79888; 51473; 9060; 54829; 23166; 57333; 57716; 60681; 59338; 30008; 196374	KRT77; NCKAP1L; STAB1; FKBP10; CRYAB; ITGB3; VNN1; KRT2; KRT1; PCK1; KRT78; CHI3L1; RCN3; AGT; EFEMP2; PAPSS2; SERPINA5; STAT1; ASPN; KRT34; DSC1; SPARC; PSMB8; VCAM1; LPCAT1; HCLS1; SPP1; PRX; MALT1; PLEKHA1; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; CTSC; FBN1; CYBB; C3; PADI2; SERPINF1; IGFBP7; TNC; TGFBI; LGALS3; LCP1; COL6A3; DCDC2; CYP4A11; SFRP4; SEC24D; MCM2; ACSL4; CDK1; TYMP; PTPRC; ITGAM; KRT10; COL6A1; RBP4; SERPINH1; LTF	5363	1412
1.01015189011e-06	8.9230083626e-06	GO:0006950	b	2	response to stress	12; 143; 183; 199; 240; 306; 718; 730; 871; 929; 983; 1075; 1116; 1401; 1410; 1536; 2162; 2687; 3115; 3371; 3490; 3684; 3689; 3690; 3694; 3848; 3934; 3936; 3958; 4057; 4171; 4172; 4353; 4360; 5104; 5105; 5176; 5641; 5696; 5788; 6678; 6696; 6772; 7412; 7837; 8635; 8876; 8942; 9332; 10892; 11151; 1508; 26509; 83706; 51473; 117159; 23166; 57333; 60681; 59338	CRP; PCK1; STAB1; FKBP10; LCN2; CRYAB; ITGB3; VNN1; KRT1; CORO1A; CHI3L1; F13A1; AGT; RNASET2; MYOF; MRC1; SERPINA3; SERPINA5; STAT1; DCD; SPARC; RCN3; VCAM1; C3; SPP1; C7; CTSB; MALT1; PLEKHA1; HLA-DPB1; ANXA3; ITGB2; CD163; ITGB6; PARP4; ALOX5; CTSC; CYBB; FERMT3; KYNU; MCM3; IGFBP7; TNC; GGT5; LGALS3; LCP1; DCDC2; LGMN; MPO; MCM2; CDK1; CD14; PTPRC; ITGAM; PSMB8; SERPINF1; SERPINH1; AIF1; PXDN; LTF	4192	1314
1.03533620159e-06	7.80643495999e-05	GO:0022409	b	5	positive regulation of cell-cell adhesion	199; 240; 3071; 3115; 3689; 5105; 5788; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; PCK1; ALOX5; VNN1; CORO1A; ITGB2; NCKAP1L; PTPRC; VCAM1; RASAL3; AIF1; MALT1	273	81
1.67229885516e-06	0.000105076111399	GO:0050867	b	5	positive regulation of cell activation	199; 1075; 3071; 3115; 3684; 3689; 5105; 5788; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; VNN1; CTSC; CORO1A; PCK1; ITGB2; PTPRC; ITGAM; RASAL3; AIF1; MALT1; VCAM1	422	100
1.96378966861e-06	2.59220236256e-05	GO:0030667	c	3	secretory granule membrane	929; 1536; 1823; 3071; 3684; 3689; 3690; 3958; 5104; 5788; 6678; 8876; 8972; 10970; 79888	ITGB3; NCKAP1L; SERPINA5; MGAM; VNN1; SPARC; DSC1; CYBB; CD14; ITGB2; PTPRC; ITGAM; LPCAT1; LGALS3; CKAP4	308	135
2.08096880701e-06	5.27178764442e-05	GO:0030659	c	4	cytoplasmic vesicle membrane	306; 929; 1536; 1823; 3071; 3115; 3684; 3689; 3690; 3958; 5104; 5788; 5880; 6678; 8876; 8906; 8972; 9332; 9871; 10970; 11151; 79888; 26509; 23166	NCKAP1L; STAB1; ITGB3; CORO1A; MYOF; SERPINA5; MGAM; DSC1; SPARC; LPCAT1; HLA-DPB1; ANXA3; ITGB2; RAC2; VNN1; CYBB; SEC24D; LGALS3; AP1G2; CD14; PTPRC; ITGAM; CD163; CKAP4	783	319
2.27842759933e-06	0.000122709600707	GO:0048875	b	5	chemical homeostasis within a tissue	1512; 3694; 79888; 57333	CTSH; LPCAT1; RCN3; ITGB6	13	5
2.51679509315e-06	5.76574875884e-05	GO:0032943	b	3	mononuclear cell proliferation	199; 1401; 3071; 3115; 3958; 5788; 5880; 7412; 10892; 11151; 64926	HLA-DPB1; CRP; NCKAP1L; RAC2; CORO1A; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	284	73
2.69839386353e-06	9.19381337788e-05	GO:0001774	b	4	microglial cell activation	199; 1075; 3684; 3689; 5788	CTSC; PTPRC; AIF1; ITGB2; ITGAM	44	10
2.69839386353e-06	9.19381337788e-05	GO:0002269	b	4	leukocyte activation involved in inflammatory response	199; 1075; 3684; 3689; 5788	CTSC; PTPRC; AIF1; ITGB2; ITGAM	44	10
2.86334226966e-06	0.000134935004458	GO:0070663	b	5	regulation of leukocyte proliferation	199; 1401; 3071; 3115; 3958; 5788; 5880; 7412; 11151; 64926	HLA-DPB1; CRP; NCKAP1L; RAC2; CORO1A; PTPRC; VCAM1; LGALS3; RASAL3; AIF1	238	60
2.90161081543e-06	6.09338271239e-05	GO:0045087	b	3	innate immune response	199; 718; 730; 929; 1401; 1536; 3115; 3684; 3689; 3848; 3934; 3958; 4057; 4360; 5641; 5696; 6772; 7412; 8635; 8876; 8942; 10892; 11151; 1508	CRP; LCN2; KRT1; CORO1A; RNASET2; MRC1; KYNU; STAT1; C3; C7; MALT1; HLA-DPB1; ITGB2; CTSB; VNN1; CYBB; VCAM1; LGALS3; LGMN; CD14; ITGAM; PSMB8; AIF1; LTF	1104	325
3.1210668153e-06	9.92499247265e-05	GO:0002694	b	4	regulation of leukocyte activation	199; 1075; 3071; 3115; 3684; 3689; 3958; 5105; 5788; 5880; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; RAC2; VNN1; CTSC; CORO1A; PCK1; ITGB2; PTPRC; ITGAM; LGALS3; RASAL3; AIF1; MALT1; VCAM1	601	140
3.27062959213e-06	0.000137003039581	GO:1901342	b	5	regulation of vasculature development	240; 306; 718; 1116; 1512; 1536; 3689; 3848; 5176; 6678; 6772; 23166; 30008	CTSH; ANXA3; ITGB2; STAB1; STAT1; ALOX5; EFEMP2; SPARC; CYBB; KRT1; SERPINF1; CHI3L1; C3	331	106
3.32144048713e-06	6.4384846366e-05	GO:0048513	b	3	animal organ development	183; 240; 306; 871; 1116; 1293; 1410; 1512; 1579; 1823; 2200; 3059; 3071; 3371; 3684; 3694; 3848; 3849; 3858; 3885; 3936; 3958; 4057; 4171; 5104; 5105; 5176; 5696; 5788; 5950; 6424; 6678; 6696; 6772; 7045; 7412; 8876; 10892; 11240; 374454; 79888; 54829; 57333; 59338; 30008; 196374	KRT77; NCKAP1L; EFEMP2; CRYAB; KRT34; KRT2; KRT1; PCK1; KRT78; CHI3L1; AGT; SERPINA5; STAT1; ASPN; DSC1; SPARC; VCAM1; LPCAT1; HCLS1; SPP1; MALT1; PLEKHA1; CTSH; ANXA3; VNN1; RCN3; ITGB6; ALOX5; PSMB8; FBN1; PADI2; SERPINF1; LTF; TNC; TGFBI; LGALS3; LCP1; COL6A3; CYP4A11; SFRP4; PTPRC; ITGAM; KRT10; RBP4; SERPINH1; MCM2	3503	917
3.60352622789e-06	3.96387885068e-05	GO:0012506	c	3	vesicle membrane	306; 929; 1536; 1823; 3071; 3115; 3684; 3689; 3690; 3958; 5104; 5788; 5880; 6678; 8876; 8906; 8972; 9332; 9871; 10970; 11151; 79888; 26509; 23166	NCKAP1L; STAB1; ITGB3; CORO1A; MYOF; SERPINA5; MGAM; DSC1; SPARC; LPCAT1; HLA-DPB1; ANXA3; ITGB2; RAC2; VNN1; CYBB; SEC24D; LGALS3; AP1G2; CD14; PTPRC; ITGAM; CD163; CKAP4	805	329
3.6526393023e-06	0.0001088943092	GO:0022407	b	4	regulation of cell-cell adhesion	199; 240; 3071; 3115; 3689; 3958; 5105; 5788; 7412; 8876; 10892; 11151; 83706; 64926	HLA-DPB1; NCKAP1L; ALOX5; VNN1; CORO1A; PCK1; FERMT3; ITGB2; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	427	124
3.6892127745e-06	0.000276690958087	GO:0061134	m	3	peptidase regulator activity	12; 183; 718; 871; 1075; 1293; 1474; 1512; 4057; 5104; 5176; 5271	CTSH; SERPINA3; SERPINA5; CTSC; SERPINB8; SERPINF1; LTF; C3; SERPINH1; AGT; CST6; COL6A3	233	91
3.92980715399e-06	0.000110265765439	GO:0050776	b	4	regulation of immune response	563; 718; 730; 929; 1401; 1512; 3071; 3115; 3684; 3689; 3848; 3958; 4057; 5105; 5641; 5696; 5788; 5880; 6772; 7412; 9404; 10892; 1508; 59338; 63916	CRP; NCKAP1L; LPXN; KRT1; PCK1; STAT1; C3; C7; MALT1; PLEKHA1; CTSH; HLA-DPB1; ITGB2; RAC2; CTSB; VCAM1; LGALS3; LGMN; AZGP1; CD14; PTPRC; ITGAM; PSMB8; ELMO2; LTF	1159	354
4.36643476031e-06	7.85958256856e-05	GO:0035295	b	3	tube development	183; 240; 306; 718; 1116; 1512; 1536; 1890; 3371; 3689; 3690; 3694; 3848; 5176; 5950; 6678; 6772; 7045; 23166; 57333; 60681; 30008	STAB1; FKBP10; ITGB3; RBP4; KRT1; CHI3L1; AGT; STAT1; SPARC; C3; CTSH; ANXA3; ITGB2; RCN3; ITGB6; ALOX5; EFEMP2; CYBB; SERPINF1; TNC; TYMP; TGFBI	996	287
5.3639268697e-06	4.3736634476e-05	GO:0009653	b	2	anatomical structure morphogenesis	183; 240; 306; 718; 871; 1116; 1291; 1368; 1410; 1474; 1512; 1536; 1890; 2200; 3071; 3371; 3689; 3690; 3694; 3848; 3936; 4057; 5176; 5696; 5880; 5950; 6424; 6678; 6696; 6772; 7045; 9404; 11151; 26509; 83706; 51473; 54829; 23166; 60681; 59338; 30008	NCKAP1L; STAB1; CPM; LPXN; CRYAB; ITGB3; KRT1; CORO1A; CHI3L1; AGT; MYOF; FKBP10; STAT1; ASPN; SPARC; C3; CST6; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; EFEMP2; FBN1; CYBB; FERMT3; SERPINF1; LTF; TNC; TGFBI; LCP1; DCDC2; SFRP4; TYMP; SPP1; PLEKHA1; PSMB8; COL6A1; RBP4; SERPINH1	2614	785
6.33264369123e-06	4.79471593764e-05	GO:0070661	b	2	leukocyte proliferation	199; 1401; 3071; 3115; 3958; 5788; 5880; 7412; 10892; 11151; 64926	HLA-DPB1; CRP; NCKAP1L; RAC2; CORO1A; PTPRC; VCAM1; LGALS3; RASAL3; AIF1; MALT1	310	80
6.45342771875e-06	0.000171015834547	GO:0048514	b	4	blood vessel morphogenesis	240; 306; 718; 1116; 1512; 1536; 1890; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; FKBP10; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1	588	187
7.8836457436e-06	0.000192980668866	GO:0042127	b	4	regulation of cell proliferation	183; 199; 240; 563; 1401; 1512; 3059; 3071; 3115; 3371; 3490; 3690; 3958; 4057; 4597; 5176; 5641; 5788; 5880; 5950; 6424; 6678; 6772; 7412; 11151; 30008; 64926	SERPINF1; CRP; NCKAP1L; CORO1A; RASAL3; AGT; STAT1; SPARC; VCAM1; HCLS1; CTSH; HLA-DPB1; ITGB3; RAC2; ALOX5; EFEMP2; RBP4; IGFBP7; TNC; LGALS3; LGMN; SFRP4; AZGP1; PTPRC; MVD; AIF1; LTF	1598	417
7.91967646657e-06	0.000133050564638	GO:0009617	b	3	response to bacterium	306; 718; 929; 1401; 2289; 2687; 3934; 4057; 4353; 4360; 5105; 6678; 7412; 10892; 117159; 23166	MRC1; ANXA3; PCK1; STAB1; LCN2; MPO; DCD; SPARC; CRP; FKBP5; CD14; LTF; GGT5; C3; MALT1; VCAM1	734	170
8.05090458232e-06	0.000424850161602	GO:0005178	m	4	integrin binding	2200; 3684; 3689; 3690; 3694; 3936; 6696; 7045; 7412; 83706	ITGB3; ITGB2; ITGB6; FBN1; FERMT3; SPP1; ITGAM; TGFBI; LCP1; VCAM1	142	67
8.09143265686e-06	0.000192980668866	GO:0060326	b	4	cell chemotaxis	199; 240; 3071; 3689; 3958; 5641; 5880; 7412; 11151; 11240; 63916	NCKAP1L; RAC2; LGMN; ELMO2; ALOX5; CORO1A; ITGB2; VCAM1; LGALS3; AIF1; PADI2	305	82
8.95403949275e-06	0.000138651329209	GO:0098609	b	3	cell-cell adhesion	199; 240; 1823; 3071; 3115; 3684; 3689; 3690; 3958; 5105; 5271; 5788; 5880; 7412; 8876; 10892; 11151; 83706; 63916; 64926	HLA-DPB1; ITGB3; NCKAP1L; RAC2; FERMT3; ELMO2; ALOX5; VNN1; CORO1A; DSC1; PCK1; SERPINB8; ITGB2; PTPRC; ITGAM; LGALS3; RASAL3; AIF1; MALT1; VCAM1	871	255
9.03028391687e-06	0.000340441703666	GO:0045765	b	5	regulation of angiogenesis	240; 306; 718; 1116; 1512; 1536; 3689; 3848; 5176; 6678; 6772; 23166	CTSH; ANXA3; ITGB2; STAB1; STAT1; ALOX5; SPARC; CYBB; KRT1; SERPINF1; CHI3L1; C3	296	99
9.35346268475e-06	0.000138651329209	GO:0033627	b	3	cell adhesion mediated by integrin	2200; 3071; 3689; 3690; 3694; 9404; 83706	ITGB3; NCKAP1L; LPXN; ITGB6; FBN1; FERMT3; ITGB2	72	30
9.45656193835e-06	0.000214799049743	GO:0050865	b	4	regulation of cell activation	199; 1075; 3071; 3115; 3684; 3689; 3958; 5105; 5788; 5880; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; NCKAP1L; RAC2; VNN1; CTSC; CORO1A; PCK1; ITGB2; PTPRC; ITGAM; LGALS3; RASAL3; AIF1; MALT1; VCAM1	638	153
1.05001702009e-05	0.000147002382812	GO:0070887	b	3	cellular response to chemical stimulus	183; 199; 240; 929; 1116; 1193; 1291; 1512; 1536; 1553; 2162; 2200; 3059; 3071; 3115; 3371; 3490; 3684; 3689; 3690; 3694; 3934; 3936; 3958; 4057; 4171; 4353; 4360; 5105; 5176; 5641; 5696; 5788; 5880; 6424; 6696; 6772; 7072; 7412; 7837; 8876; 9404; 10892; 11151; 11240; 1508; 54829; 25841; 59338; 63916	NCKAP1L; LPXN; LCN2; PCK1; CHI3L1; F13A1; AGT; RAC2; ELMO2; MRC1; STAT1; ASPN; VCAM1; HCLS1; SPP1; CTSB; MALT1; PLEKHA1; CTSH; HLA-DPB1; ITGB3; ITGB2; CLIC2; ITGB6; CYP2A13; ALOX5; VNN1; FBN1; CYBB; PADI2; SERPINF1; IGFBP7; TNC; LGALS3; LCP1; ABTB2; SFRP4; LGMN; MPO; MCM2; TIA1; CD14; CORO1A; PTPRC; ITGAM; PSMB8; COL6A1; AIF1; PXDN; LTF	3189	1079
1.07851083249e-05	0.000233840757771	GO:0016477	b	4	cell migration	183; 199; 240; 306; 983; 1512; 3071; 3684; 3689; 3690; 3694; 3849; 3936; 3958; 4316; 5176; 5641; 5788; 5880; 6678; 6772; 7412; 9123; 9404; 11151; 11240; 83706; 51473; 63916	NCKAP1L; LPXN; ITGB3; KRT2; CORO1A; AGT; STAT1; SPARC; CTSH; ANXA3; ITGB2; RAC2; ITGB6; ALOX5; FERMT3; PADI2; SERPINF1; VCAM1; LGALS3; LCP1; DCDC2; LGMN; SLC16A3; CDK1; PTPRC; ITGAM; MMP7; AIF1; ELMO2	1521	475
1.12482845284e-05	0.000149187773744	GO:0035239	b	3	tube morphogenesis	183; 240; 306; 718; 1116; 1512; 1536; 1890; 3371; 3689; 3690; 3848; 5176; 6678; 6772; 7045; 23166; 60681; 30008	CTSH; EFEMP2; ANXA3; ITGB2; STAB1; TNC; STAT1; ALOX5; SPARC; ITGB3; CYBB; TYMP; KRT1; CHI3L1; TGFBI; C3; SERPINF1; FKBP10; AGT	812	237
1.19846676567e-05	0.00024855158575	GO:0042110	b	4	T cell activation	199; 3071; 3115; 3936; 3958; 5105; 5788; 5880; 7412; 8876; 10892; 11151; 64926	HLA-DPB1; RASAL3; NCKAP1L; RAC2; VNN1; CORO1A; PCK1; PTPRC; VCAM1; LGALS3; LCP1; AIF1; MALT1	472	119
1.29262048523e-05	0.000162677702976	GO:0061900	b	3	glial cell activation	199; 1075; 3684; 3689; 5788	CTSC; PTPRC; AIF1; ITGB2; ITGAM	51	13
